,Date,Low,High,Open,Close,Volume,Return
0,2021-03-29 10:54:00,27.69327,27.72537,27.69327,27.72537,127.87,0.0011594879042771122
1,2021-03-29 10:55:00,27.67196,27.72847,27.72537,27.715,2252.15,-0.0003740256667450481
2,2021-03-29 10:56:00,27.70982,27.8,27.71021,27.8,791.19,0.003066931264658068
3,2021-03-29 10:57:00,27.8,27.89034,27.8,27.85981,1322.21,0.0021514388489207725
4,2021-03-29 10:58:00,27.84958,27.8968,27.85981,27.8968,190.31,0.0013277190332596778
5,2021-03-29 10:59:00,27.88304,27.91946,27.89388,27.91597,882.59,0.0006871755900319521
6,2021-03-29 11:00:00,27.90242,27.94316,27.91313,27.92983,2582.24,0.0004964900019592822
7,2021-03-29 11:01:00,27.84941,27.93994,27.92315,27.85244,431.07,-0.0027708725760234865
8,2021-03-29 11:02:00,27.84048,27.90326,27.87485,27.84048,1039.49,-0.00042940582584516385
9,2021-03-29 11:03:00,27.82188,27.92927,27.8383,27.90415,1023.63,0.0022869576961317417
10,2021-03-29 11:04:00,27.86339,27.9154,27.9131,27.87639,884.17,-0.0009948341017376183
11,2021-03-29 11:05:00,27.85907,27.93904,27.86486,27.93298,1064.74,0.002030033300581602
12,2021-03-29 11:06:00,27.87007,27.94173,27.93917,27.89026,584.76,-0.0015293749539074808
13,2021-03-29 11:07:00,27.9,27.94831,27.90946,27.9382,327.89,0.0017188796375506854
14,2021-03-29 11:08:00,27.92403,27.96414,27.94011,27.95605,1200.24,0.0006389101660093655
15,2021-03-29 11:09:00,27.93397,27.97126,27.95856,27.93397,1546.86,-0.0007898111500016514
16,2021-03-29 11:10:00,27.91999,27.95522,27.93,27.95135,283.64,0.0006221815230704753
17,2021-03-29 11:11:00,27.93783,27.96257,27.96257,27.9495,345.67,-6.618642748923431e-05
18,2021-03-29 11:12:00,27.8973,27.94775,27.94775,27.91796,623.93,-0.001128463836562399
19,2021-03-29 11:13:00,27.92109,27.93674,27.92109,27.93026,205.09,0.0004405766037347547
20,2021-03-29 11:14:00,27.92553,27.94393,27.93027,27.94373,1342.11,0.00048227263190514513
21,2021-03-29 11:15:00,27.92553,27.94525,27.94525,27.93333,1098.41,-0.00037217651330001544
22,2021-03-29 11:16:00,27.89032,27.93646,27.93255,27.89032,1051.83,-0.001539737653906692
23,2021-03-29 11:17:00,27.87,27.89125,27.89125,27.87758,235.91,-0.0004567893089789665
24,2021-03-29 11:18:00,27.85,27.87618,27.87618,27.85,981.28,-0.0009893254722970202
25,2021-03-29 11:19:00,27.82873,27.88213,27.83911,27.86182,5623.87,0.0004244165170557146
26,2021-03-29 11:20:00,27.85375,27.87886,27.85375,27.87392,115.93,0.000434286058843103
27,2021-03-29 11:21:00,27.87537,27.91032,27.87537,27.91032,47.89,0.001305880191950104
28,2021-03-29 11:22:00,27.90236,27.91479,27.90923,27.90366,195.39,-0.00023862141315467156
29,2021-03-29 11:23:00,27.89,27.91652,27.90366,27.89,3444.52,-0.0004895415153423066
30,2021-03-29 11:24:00,27.86157,27.89532,27.89001,27.87705,848.47,-0.0004643241305127832
31,2021-03-29 11:25:00,27.87361,27.89163,27.8874,27.87419,601.25,-0.00010259335187912111
32,2021-03-29 11:26:00,27.8779,27.89131,27.88339,27.89033,55.2,0.0005790302785479984
33,2021-03-29 11:27:00,27.88001,27.89871,27.88001,27.88504,261.78,-0.00018967147394810535
34,2021-03-29 11:28:00,27.88424,27.91679,27.89473,27.90779,613.64,0.0008158496455445974
35,2021-03-29 11:29:00,27.89111,27.91285,27.91081,27.89931,651.13,-0.00030385781174357973
36,2021-03-29 11:30:00,27.89099,27.91618,27.89613,27.90645,595.78,0.000255920307706603
37,2021-03-29 11:31:00,27.92045,27.94458,27.92045,27.94458,224.38,0.0013663507898711291
38,2021-03-29 11:32:00,27.92136,27.94783,27.94523,27.9315,207.79,-0.00046806930002163405
39,2021-03-29 11:33:00,27.9388,27.94523,27.9388,27.94492,94.49,0.0004804611281170601
40,2021-03-29 11:34:00,27.93149,27.94523,27.94457,27.9315,628.88,-0.00048023039607913987
41,2021-03-29 11:35:00,27.9144,27.93153,27.93149,27.93002,1535.25,-5.298677120813e-05
42,2021-03-29 11:36:00,27.91487,27.93849,27.93648,27.91487,318.06,-0.0005424271088956267
43,2021-03-29 11:37:00,27.91736,27.92612,27.92612,27.92156,235.68,0.00023965721495389225
44,2021-03-29 11:38:00,27.88982,27.92155,27.92155,27.89626,1238.96,-0.0009061098305395143
45,2021-03-29 11:39:00,27.86928,27.89627,27.89627,27.86928,844.56,-0.0009671547368715894
46,2021-03-29 11:40:00,27.8679,27.88088,27.8679,27.87368,695.67,0.00015787993087723606
47,2021-03-29 11:41:00,27.86789,27.8933,27.87367,27.86789,453.43,-0.00020772284104575434
48,2021-03-29 11:42:00,27.86118,27.866,27.866,27.86118,483.54,-0.0002407789036055208
49,2021-03-29 11:43:00,27.85914,27.87309,27.86119,27.86564,1319.44,0.00016007936490836094
50,2021-03-29 11:44:00,27.84331,27.86169,27.86169,27.84472,198.32,-0.0007507453623889493
51,2021-03-29 11:45:00,27.81549,27.8446,27.8446,27.81872,694.66,-0.0009337497378317794
52,2021-03-29 11:46:00,27.7831,27.80794,27.80793,27.79094,1205.49,-0.000998608131502765
53,2021-03-29 11:47:00,27.7736,27.79,27.79,27.77361,392.33,-0.0006235845207106516
54,2021-03-29 11:48:00,27.7122,27.77361,27.77361,27.7122,3499.45,-0.002211091752206573
55,2021-03-29 11:49:00,27.73195,27.76543,27.73195,27.76213,847.55,0.0018017335325235528
56,2021-03-29 11:50:00,27.75533,27.77684,27.75849,27.76844,186.99,0.00022728803589644464
57,2021-03-29 11:51:00,27.71894,27.76862,27.76862,27.74004,933.46,-0.0010227438055575577
58,2021-03-29 11:52:00,27.72735,27.79842,27.73525,27.78869,477.66,0.0017537826189146788
59,2021-03-29 11:53:00,27.75396,27.79014,27.78725,27.75729,1112.54,-0.0011299561080424514
60,2021-03-29 11:54:00,27.73622,27.76373,27.76373,27.7365,376.08,-0.0007489924268544446
61,2021-03-29 11:55:00,27.73,27.78777,27.73,27.75938,669.83,0.0008249058100338047
62,2021-03-29 11:56:00,27.74063,27.7681,27.75564,27.74063,985.99,-0.0006754473622970769
63,2021-03-29 11:57:00,27.73455,27.75077,27.74671,27.74423,292.55,0.00012977354876220204
64,2021-03-29 11:58:00,27.71365,27.75315,27.74068,27.74596,1948.92,6.235530775211551e-05
