,Date,Low,High,Open,Close,Volume,Return
0,2021-03-28 23:57:00,55730.82,55773.13,55759.72,55736.77,1.43168721,-0.0005461989057015115
1,2021-03-28 23:58:00,55735.0,55801.03,55737.06,55751.02,9.34243032,0.0002556660531278787
2,2021-03-28 23:59:00,55750.01,55793.26,55750.01,55778.82,5.83208912,0.0004986455853184246
3,2021-03-29 00:00:00,55775.19,55826.49,55781.22,55821.59,6.51071642,0.000766778501230414
4,2021-03-29 00:01:00,55822.81,55877.35,55822.81,55863.66,6.5763228,0.0007536510515018247
5,2021-03-29 00:02:00,55759.79,55865.84,55849.59,55768.81,26.50442603,-0.0016978837405212666
6,2021-03-29 00:03:00,55759.6,55813.02,55763.41,55779.64,8.08762724,0.00019419456861280437
7,2021-03-29 00:04:00,55749.99,55779.36,55774.88,55760.71,4.1150791,-0.00033937113972049016
8,2021-03-29 00:05:00,55735.01,55772.89,55756.35,55735.01,4.06830119,-0.0004608980050647693
9,2021-03-29 00:06:00,55700.0,55772.77,55735.01,55702.18,6.37289431,-0.000589037303483031
10,2021-03-29 00:07:00,55658.06,55700.01,55700.01,55664.14,3.203398,-0.0006829176165098483
11,2021-03-29 00:08:00,55633.0,55695.08,55664.13,55682.21,5.87223348,0.0003246255129425446
12,2021-03-29 00:09:00,55658.81,55688.03,55680.28,55687.99,4.77008767,0.00010380335119597461
13,2021-03-29 00:10:00,55679.5,55748.6,55684.49,55717.65,4.8910707,0.0005326103527889536
14,2021-03-29 00:11:00,55709.2,55789.99,55717.65,55789.99,6.10901646,0.0012983318571404556
15,2021-03-29 00:12:00,55758.56,55837.72,55783.89,55830.0,7.19919319,0.0007171537403036776
16,2021-03-29 00:13:00,55821.6,55870.0,55827.04,55865.44,8.9303531,0.0006347841662188713
17,2021-03-29 00:14:00,55786.74,55865.95,55865.44,55816.89,7.25515609,-0.0008690524947088107
18,2021-03-29 00:15:00,55760.1,55822.87,55816.88,55760.14,1.4058369,-0.0010167173412921615
19,2021-03-29 00:16:00,55722.93,55778.61,55765.44,55742.2,3.64175799,-0.00032173520367784203
20,2021-03-29 00:17:00,55715.93,55761.4,55749.27,55759.44,1.96573138,0.0003092809397549079
21,2021-03-29 00:18:00,55747.71,55783.45,55757.92,55750.8,1.27675051,-0.0001549513409747627
