,Date,Low,High,Open,Close,Volume,Return
0,2021-03-28 18:57:00,339.881,340.488,340.43,339.967,7.396,-0.0010020334520493002
1,2021-03-28 18:58:00,339.5,340.343,339.931,339.5,5.397,-0.0013736627378538868
2,2021-03-28 18:59:00,338.82,339.5,339.5,338.914,120.116,-0.0017260677466863772
3,2021-03-28 19:00:00,338.963,340.061,338.963,340.061,564.207,0.003384339389933766
4,2021-03-28 19:01:00,339.521,339.975,339.96,339.521,2.539,-0.001587950397134552
5,2021-03-28 19:02:00,338.899,339.682,339.682,338.899,2.348,-0.0018319927191543517
6,2021-03-28 19:03:00,337.6,338.899,338.899,337.634,147.66,-0.0037326755168943793
7,2021-03-28 19:04:00,337.727,338.086,337.727,337.819,2.757,0.0005479305994064987
8,2021-03-28 19:05:00,337.862,338.4,338.021,337.931,81.192,0.0003315384865858473
9,2021-03-28 19:06:00,337.4,338.089,337.816,337.4,12.22,-0.0015713266909517243
10,2021-03-28 19:07:00,337.347,337.762,337.4,337.536,17.114,0.0004030823947838158
11,2021-03-28 19:08:00,337.477,337.971,337.697,337.798,23.764,0.0007762135001896375
12,2021-03-28 19:09:00,337.85,338.558,337.85,338.558,74.322,0.0022498653041165273
13,2021-03-28 19:10:00,337.761,338.14,337.761,337.773,4.233,-0.0023186573644692343
14,2021-03-28 19:11:00,337.633,338.022,338.022,337.665,162.679,-0.00031974136476276005
15,2021-03-28 19:12:00,337.531,337.788,337.549,337.531,1.006,-0.0003968430248916244
16,2021-03-28 19:13:00,336.3,337.698,337.698,336.3,33.785,-0.0036470724170520885
17,2021-03-28 19:14:00,335.6,336.505,336.505,335.635,14.907,-0.001977401129943601
18,2021-03-28 19:15:00,335.0,335.6,335.6,335.127,43.049,-0.0015135489445379235
19,2021-03-28 19:16:00,333.65,335.0,335.0,334.646,143.823,-0.0014352767756701246
20,2021-03-28 19:17:00,334.561,336.434,334.798,336.374,14.56,0.00516366548531888
21,2021-03-28 19:18:00,336.771,338.366,336.771,338.366,231.934,0.005921979701165814
22,2021-03-28 19:19:00,337.782,338.588,338.365,338.259,7.054,-0.00031622562550603917
23,2021-03-28 19:20:00,337.781,338.89,337.781,338.89,32.468,0.001865434474766392
24,2021-03-28 19:21:00,338.92,339.293,338.991,339.152,1.651,0.0007731122193042061
25,2021-03-28 19:22:00,338.359,339.387,339.075,339.272,6.295,0.0003538236542908191
26,2021-03-28 19:23:00,337.887,339.149,339.149,337.887,16.658,-0.004082270272819377
27,2021-03-28 19:24:00,337.29,338.218,338.218,337.29,1.833,-0.001766862886112719
28,2021-03-28 19:25:00,337.979,339.085,338.003,339.085,117.963,0.005321829879332274
29,2021-03-28 19:26:00,338.57,339.003,339.003,338.57,2.709,-0.0015187932229381307
30,2021-03-28 19:27:00,337.977,338.861,338.861,337.977,2.437,-0.0017514841834775918
31,2021-03-28 19:28:00,337.746,338.185,338.185,337.87,6.048,-0.0003165895904158056
32,2021-03-28 19:29:00,337.618,338.404,337.618,337.721,22.388,-0.000440998016988825
33,2021-03-28 19:30:00,337.868,338.935,337.868,338.797,18.605,0.0031860618676362584
34,2021-03-28 19:31:00,338.748,339.495,338.748,339.063,10.42,0.000785130919104926
35,2021-03-28 19:32:00,338.886,339.596,338.886,339.233,44.069,0.0005013817491146266
36,2021-03-28 19:33:00,339.063,339.496,339.479,339.063,2.282,-0.000501130491432189
37,2021-03-28 19:34:00,338.842,339.153,339.063,339.153,13.998,0.0002654373965900181
38,2021-03-28 19:35:00,338.47,338.66,338.66,338.47,10.526,-0.0020138403611349442
39,2021-03-28 19:36:00,337.969,338.315,338.222,338.315,13.169,-0.00045794309687718915
40,2021-03-28 19:37:00,338.354,339.005,338.802,338.432,33.929,0.00034583154752243495
41,2021-03-28 19:38:00,338.044,338.658,338.247,338.658,67.729,0.0006677855521937115
42,2021-03-28 19:39:00,338.346,338.951,338.346,338.951,28.919,0.0008651796207383988
43,2021-03-28 19:40:00,339.208,339.576,339.228,339.208,18.513,0.0007582216898607275
44,2021-03-28 19:41:00,339.281,340.1,339.281,340.004,0.396,0.0023466427678591195
45,2021-03-28 19:42:00,339.703,340.165,340.0,339.931,30.592,-0.00021470335643125615
46,2021-03-28 19:43:00,339.769,340.026,339.769,340.026,4.173,0.0002794684803681946
47,2021-03-28 19:44:00,339.61,339.862,339.862,339.816,3.023,-0.0006175998306012787
48,2021-03-28 19:45:00,339.315,339.776,339.418,339.776,4.388,-0.00011771076111766199
49,2021-03-28 19:46:00,339.631,340.2,339.804,340.184,3.64,0.0012007911094369383
50,2021-03-28 19:47:00,340.202,340.303,340.301,340.268,3.984,0.0002469251934245076
51,2021-03-28 19:48:00,340.152,340.401,340.268,340.153,3.086,-0.00033796889510606665
52,2021-03-28 19:49:00,339.789,340.014,340.0,339.789,46.925,-0.0010701066872849108
53,2021-03-28 19:50:00,339.8,339.996,339.8,339.996,1.607,0.000609201592753239
54,2021-03-28 19:51:00,340.397,340.397,340.397,340.397,0.292,0.0011794256403017123
55,2021-03-28 19:52:00,340.178,340.554,340.402,340.554,0.376,0.00046122615651711385
