time,low,high,open,close,volume
2020-12-18 13:00:00,85.708,85.906,85.708,85.906,3.356
2020-12-18 13:01:00,85.617,85.907,85.907,85.617,34.616
2020-12-18 13:03:00,85.669,85.906,85.846,85.743,121.994
2020-12-18 13:04:00,85.669,85.744,85.743,85.678,41.863
2020-12-18 13:05:00,85.475,85.741,85.7,85.731,58.485
2020-12-18 13:06:00,85.519,85.963,85.723,85.963,351.401
2020-12-18 13:07:00,85.687,85.867,85.693,85.703,20.698
2020-12-18 13:08:00,85.686,85.843,85.706,85.715,31.203
2020-12-18 13:09:00,85.665,85.861,85.813,85.861,6.198
2020-12-18 13:10:00,85.415,85.861,85.736,85.47,128.342
2020-12-18 13:12:00,85.511,85.573,85.511,85.573,0.421
2020-12-18 13:13:00,85.32,85.519,85.519,85.32,11.199
2020-12-18 13:14:00,85.223,85.52,85.509,85.223,9.931
2020-12-18 13:15:00,85.271,85.464,85.271,85.31,8.881
2020-12-18 13:16:00,85.474,85.519,85.519,85.474,3.138
2020-12-18 13:17:00,85.31,85.539,85.31,85.513,12.651
2020-12-18 13:18:00,85.313,85.49,85.49,85.435,0.993
2020-12-18 13:19:00,85.075,85.436,85.436,85.266,30.862
2020-12-18 13:20:00,85.085,85.301,85.301,85.085,26.205
2020-12-18 13:21:00,84.85,85.293,85.085,84.987,349.77
2020-12-18 13:22:00,84.87,85.152,85.152,84.87,8.009
2020-12-18 13:23:00,84.987,85.185,84.987,85.185,39.388
2020-12-18 13:24:00,85.085,85.173,85.172,85.107,8.127
2020-12-18 13:25:00,85.1,85.133,85.133,85.1,0.055
2020-12-18 13:26:00,85.001,85.1,85.1,85.001,1.723
2020-12-18 13:27:00,84.981,85.067,84.988,85.067,0.427
2020-12-18 13:28:00,84.943,85.068,85.068,84.943,1.212
2020-12-18 13:29:00,84.945,84.958,84.945,84.958,9.047
2020-12-18 13:30:00,84.853,85.006,84.934,85.006,24.185
2020-12-18 13:31:00,84.799,84.992,84.954,84.992,41.939
2020-12-18 13:33:00,84.743,84.992,84.992,84.743,4.218
2020-12-18 13:34:00,84.766,84.991,84.766,84.98,1.138
2020-12-18 13:35:00,84.945,84.978,84.978,84.945,0.664
2020-12-18 13:36:00,84.878,85.068,84.99,85.067,16.802
2020-12-18 13:37:00,84.931,85.135,84.981,84.931,10.558
2020-12-18 13:38:00,84.93,85.099,84.93,84.966,6.868
2020-12-18 13:39:00,84.766,85.03,84.766,85.03,8.286
2020-12-18 13:40:00,84.829,85.052,85.0,85.038,70.292
2020-12-18 13:41:00,84.792,84.969,84.792,84.851,8.11
2020-12-18 13:42:00,84.972,85.04,85.04,84.972,0.06
2020-12-18 13:43:00,84.896,85.05,85.041,84.997,9.321
2020-12-18 13:44:00,84.971,85.066,84.971,85.066,2.916
2020-12-18 13:45:00,84.984,85.136,85.04,84.984,2.626
2020-12-18 13:46:00,84.954,85.124,85.095,84.954,31.386
2020-12-18 13:47:00,84.983,85.122,85.113,85.122,4.516
2020-12-18 13:48:00,85.052,85.225,85.122,85.225,1.178
2020-12-18 13:49:00,85.225,85.308,85.225,85.308,11.769
2020-12-18 13:51:00,85.122,85.123,85.122,85.123,0.304
2020-12-18 13:52:00,85.123,85.235,85.123,85.202,26.55
2020-12-18 13:53:00,85.156,85.224,85.224,85.156,14.219
2020-12-18 13:54:00,85.156,85.183,85.156,85.182,1.229
2020-12-18 13:55:00,85.017,85.184,85.181,85.156,6.346
2020-12-18 13:56:00,85.033,85.187,85.033,85.182,8.132
2020-12-18 13:57:00,85.033,85.193,85.033,85.039,4.486
2020-12-18 13:58:00,85.039,85.18,85.039,85.114,7.076
2020-12-18 13:59:00,85.041,85.145,85.145,85.138,10.285
2020-12-18 14:00:00,85.184,85.404,85.184,85.404,16.933
2020-12-18 14:01:00,85.336,85.575,85.575,85.409,1.045
2020-12-18 14:02:00,85.552,85.552,85.552,85.552,4.886
2020-12-18 14:03:00,85.575,85.581,85.581,85.575,1.687
2020-12-18 14:04:00,85.393,85.575,85.575,85.393,2.178
2020-12-18 14:05:00,85.509,85.664,85.509,85.64,7.238
2020-12-18 14:06:00,85.617,85.65,85.64,85.65,7.487
2020-12-18 14:07:00,85.575,85.649,85.649,85.58,2.926
2020-12-18 14:08:00,85.433,85.615,85.433,85.592,7.858
2020-12-18 14:09:00,85.592,85.592,85.592,85.592,0.011
2020-12-18 14:11:00,85.475,85.615,85.615,85.495,3.818
2020-12-18 14:12:00,85.497,85.667,85.667,85.641,10.39
2020-12-18 14:13:00,85.62,85.703,85.62,85.703,7.043
2020-12-18 14:14:00,85.622,85.715,85.707,85.622,23.197
2020-12-18 14:15:00,85.644,85.839,85.742,85.794,12.442
2020-12-18 14:16:00,85.635,85.794,85.794,85.782,7.518
2020-12-18 14:17:00,85.812,85.858,85.825,85.818,15.809
2020-12-18 14:18:00,85.661,85.785,85.661,85.7,15.72
2020-12-18 14:19:00,85.669,85.991,85.876,85.724,386.244
2020-12-18 14:20:00,85.62,85.824,85.691,85.697,137.088
2020-12-18 14:21:00,85.547,85.655,85.62,85.553,28.207
2020-12-18 14:22:00,85.541,85.716,85.66,85.716,5.224
2020-12-18 14:24:00,85.818,85.89,85.818,85.89,0.768
2020-12-18 14:25:00,85.565,85.77,85.73,85.77,114.843
2020-12-18 14:26:00,85.572,85.762,85.762,85.756,0.34
2020-12-18 14:27:00,85.62,85.865,85.62,85.865,14.838
2020-12-18 14:28:00,85.552,85.895,85.819,85.69,67.116
2020-12-18 14:29:00,85.52,85.671,85.553,85.671,7.463
2020-12-18 14:30:00,85.441,85.677,85.677,85.507,11.835
2020-12-18 14:31:00,85.148,85.41,85.41,85.148,12.155
2020-12-18 14:32:00,85.053,85.283,85.283,85.069,7.705
2020-12-18 14:33:00,84.898,84.898,84.898,84.898,0.117
2020-12-18 14:34:00,84.95,85.123,84.95,85.047,15.75
2020-12-18 14:35:00,84.903,85.047,85.047,84.903,8.776
2020-12-18 14:36:00,84.948,85.115,85.044,84.948,50.749
2020-12-18 14:37:00,84.952,85.104,84.952,85.005,6.709
2020-12-18 14:38:00,84.782,84.979,84.979,84.782,4.718
2020-12-18 14:39:00,84.878,84.909,84.909,84.878,2.963
2020-12-18 14:40:00,84.878,84.988,84.878,84.878,85.205
2020-12-18 14:41:00,84.743,84.977,84.977,84.922,2.01
2020-12-18 14:44:00,84.825,84.977,84.955,84.825,18.448
2020-12-18 14:45:00,84.86,85.001,84.977,84.917,19.384
2020-12-18 14:46:00,84.857,84.951,84.951,84.857,9.584
2020-12-18 14:47:00,84.887,85.134,84.975,85.134,31.052
2020-12-18 14:48:00,84.791,85.134,85.134,85.072,385.916
2020-12-18 14:49:00,85.062,85.062,85.062,85.062,0.104
2020-12-18 14:50:00,84.969,85.119,84.977,85.103,37.156
2020-12-18 14:51:00,85.0,85.264,85.103,85.264,6.52
2020-12-18 14:54:00,85.36,85.368,85.368,85.36,3.097
2020-12-18 14:55:00,85.195,85.211,85.211,85.209,5.773
2020-12-18 14:56:00,85.345,85.43,85.378,85.345,9.544
2020-12-18 14:57:00,85.231,85.25,85.231,85.25,3.673
2020-12-18 14:58:00,85.085,85.342,85.255,85.178,8.352
2020-12-18 14:59:00,85.177,85.183,85.177,85.183,4.696
2020-12-18 15:00:00,85.162,85.476,85.162,85.476,31.896
2020-12-18 15:01:00,85.272,85.47,85.47,85.377,10.969
2020-12-18 15:02:00,85.334,85.398,85.377,85.398,21.115
2020-12-18 15:03:00,85.272,85.425,85.399,85.425,2.864
2020-12-18 15:04:00,85.224,85.42,85.418,85.364,1.732
2020-12-18 15:05:00,85.273,85.273,85.273,85.273,0.672
2020-12-18 15:06:00,85.302,85.52,85.375,85.467,102.613
2020-12-18 15:07:00,85.439,85.533,85.46,85.439,14.266
2020-12-18 15:08:00,85.305,85.439,85.439,85.406,5.66
2020-12-18 15:09:00,85.305,85.472,85.406,85.305,17.124
2020-12-18 15:10:00,85.312,85.605,85.473,85.56,7.391
2020-12-18 15:11:00,85.402,85.563,85.402,85.527,3.074
2020-12-18 15:12:00,85.584,85.704,85.584,85.704,5.549
2020-12-18 15:13:00,85.772,85.927,85.772,85.927,13.336
2020-12-18 15:14:00,85.944,86.084,85.944,86.084,9.968
2020-12-18 15:15:00,86.025,86.234,86.188,86.234,2.665
2020-12-18 15:16:00,85.99,86.229,86.054,86.227,13.923
2020-12-18 15:17:00,86.224,86.34,86.224,86.34,2.96
2020-12-18 15:18:00,86.34,86.383,86.34,86.383,0.472
2020-12-18 15:19:00,86.205,86.506,86.382,86.506,11.495
2020-12-18 15:21:00,86.418,86.505,86.418,86.505,16.86
2020-12-18 15:22:00,86.34,86.513,86.471,86.34,7.84
2020-12-18 15:23:00,86.339,86.57,86.513,86.513,10.494
2020-12-18 15:24:00,86.4,86.513,86.513,86.4,21.375
2020-12-18 15:26:00,86.371,86.548,86.4,86.474,2.774
2020-12-18 15:27:00,86.371,86.562,86.371,86.562,24.683
2020-12-18 15:28:00,86.524,86.526,86.526,86.524,10.917
2020-12-18 15:29:00,86.371,86.616,86.374,86.5,152.909
2020-12-18 15:30:00,86.5,86.514,86.5,86.514,2.614
2020-12-18 15:31:00,86.308,86.517,86.517,86.343,31.563
2020-12-18 15:33:00,86.194,86.395,86.194,86.395,2.432
2020-12-18 15:34:00,86.296,86.5,86.296,86.5,271.028
2020-12-18 15:35:00,86.5,86.906,86.5,86.906,42.318
2020-12-18 15:36:00,86.709,86.974,86.709,86.974,32.818
2020-12-18 15:37:00,86.839,87.01,87.01,86.998,28.172
2020-12-18 15:38:00,86.809,86.915,86.915,86.825,0.786
2020-12-18 15:39:00,86.852,86.917,86.852,86.917,5.69
2020-12-18 15:40:00,86.608,86.745,86.745,86.608,1.525
2020-12-18 15:41:00,86.846,86.879,86.846,86.877,19.444
2020-12-18 15:42:00,86.755,86.877,86.877,86.877,1.637
2020-12-18 15:43:00,86.754,86.908,86.877,86.766,13.153
2020-12-18 15:44:00,86.766,86.9,86.766,86.9,14.191
2020-12-18 15:45:00,86.621,86.906,86.769,86.621,8.825
2020-12-18 15:46:00,86.532,86.815,86.815,86.532,24.302
2020-12-18 15:47:00,86.428,86.607,86.554,86.607,2.173
2020-12-18 15:48:00,86.427,86.685,86.685,86.684,2.317
2020-12-18 15:49:00,86.525,86.699,86.684,86.65,14.44
2020-12-18 15:50:00,86.57,86.712,86.67,86.712,0.537
2020-12-18 15:51:00,86.594,86.742,86.732,86.725,0.688
2020-12-18 15:52:00,86.189,86.567,86.567,86.189,1.332
2020-12-18 15:53:00,86.206,86.455,86.279,86.455,16.369
2020-12-18 15:54:00,86.352,86.511,86.352,86.511,5.42
2020-12-18 15:55:00,86.271,86.519,86.519,86.342,15.298
2020-12-18 15:56:00,86.351,86.486,86.351,86.486,14.227
2020-12-18 15:57:00,86.334,86.454,86.341,86.334,1.077
2020-12-18 15:58:00,86.453,86.509,86.465,86.495,6.985
2020-12-18 15:59:00,86.152,86.388,86.337,86.388,15.688
2020-12-18 16:00:00,86.37,86.375,86.375,86.37,15.81
2020-12-18 16:01:00,86.292,86.466,86.441,86.466,23.96
2020-12-18 16:02:00,86.466,86.594,86.466,86.594,0.091
2020-12-18 16:03:00,86.51,86.628,86.594,86.628,5.611
2020-12-18 16:04:00,86.566,86.696,86.628,86.59,9.412
2020-12-18 16:05:00,86.359,86.642,86.642,86.359,1.212
2020-12-18 16:06:00,86.109,86.283,86.122,86.138,23.889
2020-12-18 16:07:00,86.104,86.395,86.257,86.328,17.484
2020-12-18 16:08:00,86.209,86.336,86.328,86.336,1.741
2020-12-18 16:09:00,86.336,86.496,86.359,86.46,9.159
2020-12-18 16:10:00,86.645,86.695,86.648,86.645,22.923
2020-12-18 16:11:00,86.575,86.662,86.662,86.602,12.921
2020-12-18 16:12:00,86.542,86.603,86.574,86.542,13.63
2020-12-18 16:13:00,86.472,86.591,86.591,86.542,7.087
2020-12-18 16:14:00,86.536,87.159,86.536,87.159,1.341
2020-12-18 16:15:00,87.116,87.116,87.116,87.116,2.813
2020-12-18 16:16:00,86.98,87.15,87.15,87.133,13.267
2020-12-18 16:17:00,87.149,87.168,87.149,87.168,0.912
2020-12-18 16:18:00,87.053,87.252,87.169,87.249,22.234
2020-12-18 16:19:00,87.23,87.32,87.249,87.237,88.142
2020-12-18 16:20:00,87.152,87.312,87.237,87.152,13.483
2020-12-18 16:21:00,87.229,87.372,87.311,87.241,0.919
2020-12-18 16:22:00,87.241,87.474,87.241,87.474,33.731
2020-12-18 16:23:00,87.469,87.469,87.469,87.469,4.49
2020-12-18 16:24:00,87.455,88.08,87.473,87.455,285.956
2020-12-18 16:25:00,87.461,87.979,87.477,87.508,93.458
2020-12-18 16:26:00,87.612,88.074,87.621,87.997,87.892
2020-12-18 16:27:00,87.875,88.08,87.875,88.08,19.812
2020-12-18 16:28:00,88.079,88.352,88.079,88.352,51.544
2020-12-18 16:29:00,88.2,88.373,88.351,88.22,18.975
2020-12-18 16:30:00,87.601,88.25,88.25,87.776,100.804
2020-12-18 16:31:00,87.605,87.776,87.605,87.776,58.685
2020-12-18 16:32:00,87.898,88.097,87.924,88.097,86.663
2020-12-18 16:33:00,88.008,88.214,88.099,88.214,0.824
2020-12-18 16:34:00,87.959,88.124,87.975,88.124,8.415
2020-12-18 16:35:00,87.959,88.083,87.959,88.041,17.333
2020-12-18 16:36:00,87.862,88.09,88.024,87.931,157.695
2020-12-18 16:37:00,87.667,88.091,87.932,87.667,4.86
2020-12-18 16:38:00,87.475,87.859,87.836,87.475,14.949
2020-12-18 16:39:00,87.535,87.574,87.574,87.535,0.062
2020-12-18 16:40:00,87.483,87.781,87.491,87.777,110.467
2020-12-18 16:41:00,87.385,87.832,87.799,87.484,77.584
2020-12-18 16:42:00,87.769,88.093,87.769,87.918,227.447
2020-12-18 16:43:00,87.8,87.975,87.902,87.846,41.518
2020-12-18 16:44:00,87.523,87.865,87.589,87.864,9.401
2020-12-18 16:45:00,87.709,87.758,87.757,87.715,61.056
2020-12-18 16:46:00,87.711,87.99,87.711,87.99,11.395
2020-12-18 16:47:00,87.85,87.995,87.994,87.995,12.333
2020-12-18 16:48:00,87.733,87.994,87.829,87.928,4.735
2020-12-18 16:49:00,87.721,87.908,87.904,87.721,18.201
2020-12-18 16:50:00,87.659,87.877,87.877,87.665,3.066
2020-12-18 16:51:00,87.707,87.939,87.715,87.939,26.839
2020-12-18 16:52:00,87.693,87.929,87.929,87.693,5.349
2020-12-18 16:53:00,87.693,87.866,87.693,87.866,8.539
2020-12-18 16:54:00,87.833,87.837,87.837,87.833,3.108
2020-12-18 16:55:00,87.69,87.934,87.69,87.934,4.891
2020-12-18 16:56:00,87.726,87.95,87.895,87.95,1.611
2020-12-18 16:57:00,87.966,88.092,88.081,87.998,11.138
2020-12-18 16:58:00,87.925,88.093,88.092,87.925,42.959
2020-12-18 16:59:00,87.929,88.042,88.04,87.929,48.351
2020-12-18 17:00:00,87.937,88.01,88.01,87.937,0.309
2020-12-18 17:01:00,88.063,88.063,88.063,88.063,0.072
2020-12-18 17:02:00,87.915,88.057,88.053,87.915,14.173
2020-12-18 17:03:00,88.092,88.093,88.093,88.092,12.156
2020-12-18 17:04:00,88.0,88.255,88.0,88.255,7.353
2020-12-18 17:05:00,88.062,88.255,88.254,88.255,14.663
2020-12-18 17:06:00,88.09,88.497,88.09,88.497,50.175
2020-12-18 17:07:00,88.481,88.496,88.496,88.481,4.484
2020-12-18 17:08:00,88.263,88.462,88.462,88.405,30.845
2020-12-18 17:09:00,88.318,88.495,88.404,88.407,31.923
2020-12-18 17:10:00,88.448,88.496,88.493,88.448,44.231
2020-12-18 17:11:00,88.495,88.641,88.495,88.593,62.405
2020-12-18 17:12:00,88.419,88.536,88.526,88.536,30.236
2020-12-18 17:13:00,88.525,88.662,88.541,88.662,29.152
2020-12-18 17:14:00,88.5,88.663,88.663,88.644,73.688
2020-12-18 17:15:00,88.5,88.666,88.5,88.665,19.729
2020-12-18 17:16:00,88.502,88.663,88.568,88.502,47.081
2020-12-18 17:17:00,88.531,88.66,88.531,88.608,46.674
2020-12-18 17:18:00,88.497,88.661,88.605,88.66,9.721
2020-12-18 17:19:00,88.497,88.659,88.497,88.497,0.585
2020-12-18 17:20:00,88.66,88.661,88.66,88.66,57.771
2020-12-18 17:21:00,88.38,88.659,88.534,88.588,54.606
2020-12-18 17:22:00,88.445,88.586,88.574,88.586,13.081
2020-12-18 17:23:00,88.472,88.659,88.585,88.658,108.543
2020-12-18 17:24:00,88.475,88.658,88.658,88.658,25.296
2020-12-18 17:25:00,88.515,88.67,88.658,88.67,13.35
2020-12-18 17:26:00,88.512,88.715,88.67,88.512,150.965
2020-12-18 17:27:00,88.476,88.656,88.656,88.627,58.286
2020-12-18 17:28:00,88.447,88.57,88.516,88.47,17.005
2020-12-18 17:29:00,88.575,88.65,88.575,88.65,64.048
2020-12-18 17:30:00,88.65,88.699,88.65,88.684,0.744
2020-12-18 17:31:00,88.641,88.845,88.685,88.82,12.298
2020-12-18 17:32:00,88.727,88.845,88.82,88.727,56.824
2020-12-18 17:33:00,88.73,88.82,88.786,88.82,27.178
2020-12-18 17:34:00,88.691,88.908,88.772,88.908,104.784
2020-12-18 17:35:00,88.742,88.873,88.759,88.753,14.157
2020-12-18 17:36:00,88.799,88.958,88.799,88.956,40.167
2020-12-18 17:37:00,88.885,89.163,88.956,89.125,68.575
2020-12-18 17:38:00,88.998,89.126,89.125,89.107,28.297
2020-12-18 17:39:00,89.006,89.107,89.107,89.107,15.119
2020-12-18 17:40:00,88.81,89.065,88.964,89.065,56.499
2020-12-18 17:41:00,88.842,89.055,89.027,88.956,4.611
2020-12-18 17:42:00,88.934,89.026,89.026,88.934,5.829
2020-12-18 17:43:00,89.011,89.312,89.011,89.312,68.182
2020-12-18 17:44:00,89.196,89.428,89.205,89.427,136.036
2020-12-18 17:45:00,89.212,89.496,89.253,89.454,53.71
2020-12-18 17:46:00,89.361,89.75,89.417,89.75,85.24
2020-12-18 17:47:00,89.676,90.0,89.749,89.936,204.477
2020-12-18 17:48:00,89.805,90.373,89.805,89.993,309.447
2020-12-18 17:49:00,89.852,90.045,89.88,90.045,207.679
2020-12-18 17:50:00,89.922,90.172,89.923,90.172,64.556
2020-12-18 17:51:00,89.966,90.219,89.973,90.219,123.833
2020-12-18 17:52:00,90.031,90.499,90.239,90.356,18.71
2020-12-18 17:53:00,90.252,90.413,90.336,90.252,30.369
2020-12-18 17:54:00,90.237,90.495,90.252,90.237,149.723
2020-12-18 17:55:00,90.236,90.477,90.469,90.459,63.901
2020-12-18 17:56:00,90.243,90.458,90.458,90.249,143.784
2020-12-18 17:57:00,90.247,90.44,90.44,90.251,248.997
2020-12-18 17:58:00,90.251,90.429,90.252,90.254,245.044
2020-12-18 17:59:00,90.22,90.999,90.253,90.999,96.294
2020-12-18 18:00:00,90.693,91.0,90.999,90.834,69.34
2020-12-18 18:01:00,90.757,91.0,90.969,90.821,92.188
2020-12-18 18:02:00,89.461,90.805,90.805,89.561,468.248
2020-12-18 18:03:00,89.48,89.948,89.62,89.7,114.082
2020-12-18 18:04:00,89.7,89.955,89.903,89.955,70.6
2020-12-18 18:05:00,89.948,90.311,89.977,90.307,86.026
2020-12-18 18:06:00,89.749,90.332,89.949,90.202,41.041
2020-12-18 18:07:00,90.094,91.0,90.181,91.0,178.794
2020-12-18 18:08:00,90.007,90.403,90.167,90.254,135.903
2020-12-18 18:09:00,90.151,90.85,90.85,90.323,17.003
2020-12-18 18:10:00,90.389,90.851,90.389,90.438,164.579
2020-12-18 18:11:00,90.439,91.0,90.508,90.474,243.547
2020-12-18 18:12:00,89.723,99.285,90.502,90.758,1257.222
2020-12-18 18:13:00,90.292,90.622,90.596,90.307,95.343
2020-12-18 18:14:00,90.502,90.752,90.502,90.714,89.811
2020-12-18 18:15:00,90.51,90.916,90.517,90.529,191.15
2020-12-18 18:16:00,90.81,91.99,90.81,90.867,935.468
2020-12-18 18:17:00,90.863,91.715,90.867,91.435,533.117
2020-12-18 18:18:00,91.079,91.435,91.435,91.18,29.819
2020-12-18 18:19:00,91.116,91.435,91.425,91.116,71.803
2020-12-18 18:20:00,90.8,91.262,91.127,91.133,81.427
2020-12-18 18:21:00,90.8,91.459,91.117,91.459,362.216
2020-12-18 18:22:00,91.044,91.675,91.044,91.675,234.574
2020-12-18 18:23:00,91.337,91.899,91.337,91.899,143.069
2020-12-18 18:24:00,91.666,92.287,91.898,91.907,115.502
2020-12-18 18:25:00,91.288,92.264,91.907,91.782,184.942
2020-12-18 18:26:00,91.809,92.842,92.096,92.093,275.911
2020-12-18 18:27:00,91.964,92.571,91.982,92.302,79.396
2020-12-18 18:28:00,92.664,93.962,92.664,92.799,468.075
2020-12-18 18:29:00,93.028,94.808,93.897,94.807,421.329
2020-12-18 18:30:00,94.236,94.81,94.806,94.809,743.633
2020-12-18 18:31:00,94.361,95.77,94.361,94.608,1119.465
2020-12-18 18:32:00,94.613,96.4,95.583,95.887,1097.256
2020-12-18 18:33:00,92.1,95.498,95.498,93.674,696.693
2020-12-18 18:34:00,92.77,94.293,93.673,94.239,433.943
2020-12-18 18:35:00,92.9,94.222,93.03,93.011,176.717
2020-12-18 18:36:00,92.875,93.823,93.822,93.387,286.796
2020-12-18 18:37:00,92.697,93.339,93.339,92.697,247.054
2020-12-18 18:38:00,92.131,93.116,93.116,92.353,200.954
2020-12-18 18:39:00,92.2,92.617,92.2,92.2,242.298
2020-12-18 18:40:00,92.2,92.504,92.2,92.451,92.849
2020-12-18 18:41:00,92.0,92.449,92.449,92.284,27.667
2020-12-18 18:42:00,91.089,92.279,92.0,92.062,540.503
2020-12-18 18:43:00,91.775,92.648,92.062,92.638,267.084
2020-12-18 18:44:00,92.504,92.693,92.597,92.504,122.674
2020-12-18 18:45:00,92.6,92.704,92.6,92.704,144.806
2020-12-18 18:46:00,92.6,92.731,92.6,92.704,36.941
2020-12-18 18:47:00,92.593,92.742,92.704,92.74,58.34
2020-12-18 18:48:00,92.599,92.782,92.74,92.779,17.843
2020-12-18 18:49:00,92.779,92.872,92.779,92.788,42.51
2020-12-18 18:50:00,92.633,92.84,92.691,92.633,65.956
2020-12-18 18:51:00,92.042,92.798,92.798,92.049,275.805
2020-12-18 18:52:00,91.266,92.107,91.932,91.921,279.532
2020-12-18 18:53:00,91.827,92.23,91.913,92.175,199.129
2020-12-18 18:54:00,91.809,92.19,92.19,91.809,179.867
2020-12-18 18:55:00,91.531,91.821,91.821,91.679,32.37
2020-12-18 18:56:00,91.412,91.603,91.601,91.454,22.801
2020-12-18 18:57:00,91.454,91.75,91.454,91.75,203.232
2020-12-18 18:58:00,91.639,91.749,91.74,91.741,17.471
2020-12-18 18:59:00,91.4,91.75,91.741,91.4,64.389
2020-12-18 19:00:00,91.306,91.622,91.533,91.52,159.418
2020-12-18 19:01:00,90.892,91.563,91.52,90.99,23.087
2020-12-18 19:02:00,90.699,91.005,91.005,90.766,193.489
2020-12-18 19:03:00,90.645,90.899,90.899,90.766,230.164
2020-12-18 19:04:00,90.644,90.994,90.741,90.644,294.903
2020-12-18 19:05:00,90.646,91.266,90.7,91.079,250.676
2020-12-18 19:06:00,91.337,91.474,91.338,91.474,19.323
2020-12-18 19:07:00,90.97,91.332,91.328,91.118,47.448
2020-12-18 19:08:00,90.988,91.294,91.171,91.294,155.205
2020-12-18 19:09:00,91.044,91.439,91.439,91.197,6.319
2020-12-18 19:10:00,90.883,91.2,91.149,90.883,14.795
2020-12-18 19:11:00,90.86,91.017,90.871,91.017,39.69
2020-12-18 19:12:00,90.566,91.071,91.018,90.785,415.774
2020-12-18 19:13:00,90.555,90.935,90.912,90.834,247.533
2020-12-18 19:14:00,90.609,90.823,90.823,90.718,25.327
2020-12-18 19:15:00,90.473,90.69,90.689,90.473,54.271
2020-12-18 19:16:00,90.552,90.651,90.639,90.552,33.985
2020-12-18 19:17:00,90.507,90.629,90.552,90.629,40.123
2020-12-18 19:18:00,90.469,90.649,90.629,90.469,264.97
2020-12-18 19:19:00,90.363,90.619,90.428,90.464,10.64
2020-12-18 19:20:00,90.0,90.412,90.412,90.089,14.458
2020-12-18 19:21:00,89.499,90.047,89.902,89.755,263.05
2020-12-18 19:22:00,89.548,89.998,89.566,89.923,86.157
2020-12-18 19:23:00,89.714,89.992,89.934,89.714,130.702
2020-12-18 19:24:00,89.359,89.9,89.9,89.683,113.232
2020-12-18 19:25:00,89.464,90.0,89.682,89.999,198.852
2020-12-18 19:26:00,89.775,90.195,89.925,89.937,71.802
2020-12-18 19:27:00,89.608,89.863,89.706,89.83,118.124
2020-12-18 19:28:00,89.7,89.863,89.862,89.7,26.658
2020-12-18 19:29:00,89.699,89.918,89.7,89.862,18.124
2020-12-18 19:30:00,89.699,89.995,89.699,89.992,12.864
2020-12-18 19:31:00,90.046,90.136,90.059,90.046,28.22
2020-12-18 19:32:00,90.047,90.047,90.047,90.047,9.005
2020-12-18 19:33:00,89.96,90.396,89.961,90.396,61.194
2020-12-18 19:34:00,90.231,90.875,90.318,90.875,80.01
2020-12-18 19:35:00,90.567,91.041,90.567,91.041,3.113
2020-12-18 19:36:00,90.904,91.075,91.005,91.075,27.538
2020-12-18 19:37:00,91.129,91.521,91.13,91.27,35.186
2020-12-18 19:38:00,91.52,91.847,91.52,91.846,107.177
2020-12-18 19:39:00,91.75,91.999,91.75,91.833,175.136
2020-12-18 19:40:00,91.94,92.221,91.98,92.221,358.785
2020-12-18 19:41:00,92.011,92.241,92.147,92.011,261.898
2020-12-18 19:42:00,91.995,92.241,92.24,91.995,23.52
2020-12-18 19:43:00,91.699,91.958,91.88,91.881,20.157
2020-12-18 19:44:00,91.777,91.88,91.88,91.88,6.154
2020-12-18 19:45:00,91.864,92.06,92.06,91.98,89.604
2020-12-18 19:46:00,91.896,92.058,92.058,92.044,10.688
2020-12-18 19:47:00,91.937,92.044,92.044,92.041,38.942
2020-12-18 19:48:00,91.906,92.039,92.039,92.038,1.472
2020-12-18 19:49:00,91.869,92.236,91.869,92.083,13.959
2020-12-18 19:50:00,92.037,92.313,92.313,92.204,17.71
2020-12-18 19:51:00,92.055,92.271,92.187,92.23,77.98
2020-12-18 19:52:00,92.097,92.224,92.097,92.107,1.937
2020-12-18 19:53:00,92.064,92.254,92.254,92.07,25.768
2020-12-18 19:54:00,92.026,92.254,92.254,92.221,62.43
2020-12-18 19:55:00,92.071,92.443,92.107,92.443,22.692
2020-12-18 19:56:00,92.3,92.478,92.3,92.47,10.485
2020-12-18 19:57:00,92.387,92.506,92.501,92.387,2.187
2020-12-18 19:58:00,92.183,92.447,92.261,92.231,128.382
2020-12-18 19:59:00,92.002,92.178,92.064,92.002,2.209
2020-12-18 20:00:00,92.064,92.274,92.206,92.206,31.298
2020-12-18 20:01:00,92.144,92.21,92.209,92.205,5.842
2020-12-18 20:02:00,92.15,92.256,92.15,92.15,17.527
2020-12-18 20:03:00,92.107,92.279,92.149,92.269,81.863
2020-12-18 20:04:00,92.106,92.275,92.275,92.106,7.587
2020-12-18 20:05:00,92.112,92.113,92.113,92.113,2.882
2020-12-18 20:06:00,91.64,92.113,92.113,91.825,400.684
2020-12-18 20:07:00,91.755,92.084,91.755,92.084,43.896
2020-12-18 20:08:00,91.761,92.084,92.084,92.072,92.012
2020-12-18 20:09:00,91.93,92.072,92.071,91.939,92.302
2020-12-18 20:10:00,91.713,91.939,91.884,91.936,3.809
2020-12-18 20:11:00,91.495,91.857,91.857,91.495,37.254
2020-12-18 20:12:00,91.539,91.729,91.547,91.539,99.35
2020-12-18 20:13:00,91.532,91.869,91.687,91.869,143.619
2020-12-18 20:14:00,91.575,91.823,91.823,91.743,45.52
2020-12-18 20:15:00,91.492,91.692,91.692,91.684,21.461
