,Date,Low,High,Open,Close,Volume
0,2018-01-18 17:56:00,1737.0,1740.41,1740.4,1737.0,7.27348489
1,2018-01-18 17:57:00,1730.0,1739.16,1739.16,1730.01,24.71025
2,2018-01-18 17:58:00,1730.32,1740.64,1731.99,1737.89,6.7189
3,2018-01-18 17:59:00,1730.32,1736.99,1730.32,1730.67,5.44221034
4,2018-01-18 18:00:00,1727.08,1737.31,1733.7,1733.46,36.20364349
5,2018-01-18 18:01:00,1725.0,1727.34,1727.12,1725.0,24.94714826
6,2018-01-18 18:02:00,1717.02,1725.83,1725.83,1719.59,7.30021188
7,2018-01-18 18:03:00,1711.65,1726.19,1718.63,1720.42,39.36576404
8,2018-01-18 18:04:00,1720.81,1732.29,1722.18,1732.29,6.70929117
9,2018-01-18 18:05:00,1728.63,1732.7,1732.28,1732.7,13.30274941
10,2018-01-18 18:06:00,1729.27,1732.7,1729.27,1729.37,2.00218935
11,2018-01-18 18:07:00,1729.74,1732.59,1729.75,1732.59,9.18568913
12,2018-01-18 18:08:00,1731.28,1732.7,1732.6,1732.61,10.87176323
13,2018-01-18 18:09:00,1732.6,1740.0,1732.61,1740.0,9.63259957
14,2018-01-18 18:10:00,1740.0,1760.35,1740.0,1741.09,39.64922504
15,2018-01-18 18:11:00,1741.09,1741.53,1741.09,1741.53,14.67820128
16,2018-01-18 18:12:00,1741.52,1742.1,1741.52,1742.1,6.42474885
17,2018-01-18 18:13:00,1742.1,1742.1,1742.1,1742.1,4.36783663
18,2018-01-18 18:14:00,1742.09,1742.84,1742.1,1742.83,3.89503802
19,2018-01-18 18:15:00,1742.84,1755.68,1742.84,1748.18,31.08164871
20,2018-01-18 18:16:00,1744.17,1749.0,1748.18,1748.57,3.2082
21,2018-01-18 18:17:00,1745.01,1745.01,1745.01,1745.01,2.4229
22,2018-01-18 18:18:00,1745.0,1756.85,1745.0,1756.85,14.11480463
23,2018-01-18 18:19:00,1754.56,1759.47,1756.87,1758.16,24.82432507
24,2018-01-18 18:20:00,1755.51,1760.87,1759.85,1755.52,14.94500502
25,2018-01-18 18:21:00,1755.52,1759.89,1759.89,1757.21,1.9638
