,Date,Low,High,Open,Close,Volume
0,2019-11-10 09:30:00,0.077018,0.077167,0.0771,0.077047,26448
1,2019-11-10 09:31:00,0.077062,0.077479,0.077062,0.077478,291590
2,2019-11-10 09:32:00,0.077279,0.077598,0.077478,0.07757,130571
3,2019-11-10 09:33:00,0.077501,0.077568,0.077568,0.077568,1506
4,2019-11-10 09:34:00,0.077391,0.077582,0.077391,0.077582,8
5,2019-11-10 09:35:00,0.0776,0.07784,0.0776,0.077747,508954
6,2019-11-10 09:36:00,0.077508,0.078197,0.077508,0.077801,673448
7,2019-11-10 09:37:00,0.0778,0.077864,0.0778,0.077827,30462
8,2019-11-10 09:38:00,0.0778,0.077866,0.0778,0.077866,33998
9,2019-11-10 09:39:00,0.077833,0.077866,0.077833,0.077833,18157
10,2019-11-10 09:40:00,0.077866,0.078002,0.077866,0.078002,44894
11,2019-11-10 09:41:00,0.077903,0.077962,0.077903,0.077962,1571
12,2019-11-10 09:42:00,0.077943,0.078154,0.077962,0.07814,560026
13,2019-11-10 09:43:00,0.077951,0.078196,0.07814,0.078025,113016
14,2019-11-10 09:44:00,0.078025,0.078025,0.078025,0.078025,128
15,2019-11-10 09:45:00,0.077998,0.078025,0.078025,0.077998,20050
16,2019-11-10 09:46:00,0.077909,0.07802,0.07802,0.077909,31238
17,2019-11-10 09:47:00,0.077911,0.078246,0.077985,0.078057,320222
18,2019-11-10 09:48:00,0.077911,0.078057,0.077922,0.078012,21608
19,2019-11-10 09:49:00,0.077912,0.078048,0.078048,0.077912,761
20,2019-11-10 09:50:00,0.077913,0.077916,0.077913,0.077916,12763
21,2019-11-10 09:51:00,0.077917,0.077998,0.077998,0.077998,3652
22,2019-11-10 09:52:00,0.077912,0.078,0.077917,0.077912,3536
23,2019-11-10 09:53:00,0.077636,0.078,0.078,0.077927,129239
24,2019-11-10 09:54:00,0.077927,0.077981,0.077927,0.077953,84126
25,2019-11-10 09:55:00,0.077564,0.077855,0.077855,0.077564,119044
26,2019-11-10 09:56:00,0.077671,0.077743,0.077742,0.077742,10259
27,2019-11-10 09:57:00,0.077549,0.077732,0.07755,0.077716,16940
28,2019-11-10 09:58:00,0.077697,0.077714,0.077714,0.077697,2364
29,2019-11-10 09:59:00,0.077598,0.077735,0.077695,0.077735,3723
