,Date,Low,High,Open,Close,Volume,Return
0,2021-03-28 18:58:00,1.2175,1.2223,1.2223,1.2181,23042.0,-0.0031099107946640503
1,2021-03-28 18:59:00,1.2148,1.2187,1.2179,1.2152,21262.0,-0.0023807569165091857
2,2021-03-28 19:00:00,1.2166,1.2258,1.2166,1.2247,80113.0,0.007817643186306622
3,2021-03-28 19:01:00,1.2247,1.2266,1.2247,1.2258,131392.0,0.0008981791459132804
4,2021-03-28 19:02:00,1.2215,1.2263,1.2261,1.2215,55000.0,-0.0035079131995431334
5,2021-03-28 19:03:00,1.2201,1.2224,1.2221,1.222,46968.0,0.00040933278755628244
6,2021-03-28 19:04:00,1.2194,1.2282,1.222,1.2245,165883.0,0.0020458265139116083
7,2021-03-28 19:05:00,1.2219,1.2261,1.2248,1.2256,81971.0,0.0008983258472847755
8,2021-03-28 19:06:00,1.2242,1.2329,1.2254,1.2251,162540.0,-0.00040796344647520133
9,2021-03-28 19:07:00,1.2205,1.2247,1.2246,1.2218,38646.0,-0.002693657660599147
10,2021-03-28 19:08:00,1.2209,1.2255,1.2211,1.2233,29027.0,0.0012276968407267663
11,2021-03-28 19:09:00,1.2237,1.2259,1.224,1.2247,20754.0,0.0011444453527342802
12,2021-03-28 19:10:00,1.2228,1.2256,1.2254,1.2232,11615.0,-0.0012247897444270794
13,2021-03-28 19:11:00,1.2187,1.2234,1.2231,1.2187,39661.0,-0.003678875081752908
14,2021-03-28 19:12:00,1.2161,1.2198,1.2192,1.217,12909.0,-0.0013949290227289746
15,2021-03-28 19:13:00,1.2114,1.218,1.2169,1.2125,40882.0,-0.003697617091208083
16,2021-03-28 19:14:00,1.2063,1.2126,1.2117,1.2077,21967.0,-0.003958762886597911
17,2021-03-28 19:15:00,1.2036,1.2075,1.2075,1.2037,23964.0,-0.003312080814771856
18,2021-03-28 19:16:00,1.1993,1.2037,1.2037,1.1993,76905.0,-0.0036553958627564276
19,2021-03-28 19:17:00,1.1984,1.208,1.1999,1.208,145482.0,0.007254231635120512
20,2021-03-28 19:18:00,1.2081,1.2171,1.2081,1.216,99470.0,0.0066225165562914245
21,2021-03-28 19:19:00,1.2117,1.2182,1.2159,1.2146,77189.0,-0.0011513157894736947
22,2021-03-28 19:20:00,1.2121,1.2174,1.2146,1.2173,27162.0,0.0022229540589495667
23,2021-03-28 19:21:00,1.2164,1.2199,1.2173,1.2181,18216.0,0.0006571921465536867
24,2021-03-28 19:22:00,1.2164,1.2201,1.2189,1.2196,47761.0,0.0012314259912979963
25,2021-03-28 19:23:00,1.2158,1.2202,1.219,1.2158,23820.0,-0.0031157756641522205
26,2021-03-28 19:24:00,1.2124,1.2183,1.2159,1.2124,27928.0,-0.0027965125843066874
27,2021-03-28 19:25:00,1.2126,1.2175,1.2136,1.2172,23796.0,0.003959089409435901
28,2021-03-28 19:26:00,1.2136,1.2178,1.2164,1.2146,20825.0,-0.0021360499507067088
29,2021-03-28 19:27:00,1.2117,1.2172,1.2151,1.2117,26377.0,-0.0023876173225753083
30,2021-03-28 19:28:00,1.2106,1.2128,1.2117,1.2107,32831.0,-0.0008252867871584302
31,2021-03-28 19:29:00,1.2104,1.2163,1.211,1.2149,17361.0,0.0034690674816222344
32,2021-03-28 19:30:00,1.2165,1.22,1.2165,1.2189,60125.0,0.0032924520536670165
33,2021-03-28 19:31:00,1.2184,1.2231,1.2193,1.2228,18984.0,0.003199606202313632
34,2021-03-28 19:32:00,1.222,1.226,1.2231,1.2241,35903.0,0.0010631337912985206
35,2021-03-28 19:33:00,1.2223,1.2252,1.2241,1.2223,11754.0,-0.0014704680990115238
36,2021-03-28 19:34:00,1.2199,1.2239,1.222,1.2199,23584.0,-0.0019635114129100684
37,2021-03-28 19:35:00,1.2183,1.221,1.2191,1.2198,10309.0,-8.19739322894808e-05
38,2021-03-28 19:36:00,1.2186,1.2211,1.2192,1.2211,9270.0,0.0010657484833580533
39,2021-03-28 19:37:00,1.2211,1.2235,1.2211,1.2217,17269.0,0.0004913602489557967
40,2021-03-28 19:38:00,1.2198,1.2229,1.2224,1.2229,14075.0,0.0009822378652697417
41,2021-03-28 19:39:00,1.2208,1.2226,1.2226,1.2223,9296.0,-0.0004906370103853197
42,2021-03-28 19:40:00,1.222,1.2241,1.2225,1.2239,27826.0,0.0013090076086068603
43,2021-03-28 19:41:00,1.2234,1.2289,1.2238,1.2289,12537.0,0.004085301086690141
44,2021-03-28 19:42:00,1.2264,1.2293,1.2289,1.2268,27428.0,-0.0017088453088128785
45,2021-03-28 19:43:00,1.225,1.228,1.2261,1.225,19760.0,-0.001467231822627868
