,Date,Low,High,Open,Close,Volume,Return
0,2021-03-29 15:29:00,57429.16,57459.41,57459.41,57429.16,0.61646584,-1.7412753827716898e-07
1,2021-03-29 15:30:00,57497.1,57601.58,57540.06,57601.58,0.02831169,0.0030023075385396947
2,2021-03-29 15:32:00,57588.87,57663.87,57588.87,57663.87,0.00390157,0.0010813939478744317
3,2021-03-29 15:33:00,57598.44,57705.19,57598.44,57705.19,0.00132299,0.0007165665433137569
4,2021-03-29 15:35:00,57716.42,57828.96,57716.42,57780.3,0.00075166,0.0013016160244858632
5,2021-03-29 15:37:00,57686.71,57717.82,57686.71,57717.82,0.00046266,-0.0010813374108477047
6,2021-03-29 15:38:00,57659.13,57735.87,57735.87,57659.13,0.01477117,-0.0010168436715038975
7,2021-03-29 15:40:00,57647.01,57789.43,57687.07,57789.43,0.0205535,0.002259832918047877
8,2021-03-29 15:42:00,57688.9,57750.07,57718.01,57688.9,0.00294595,-0.0017395914789261058
9,2021-03-29 15:44:00,57642.02,57789.96,57642.02,57789.96,0.00161801,0.0017518101402522746
10,2021-03-29 15:47:00,57657.77,57755.04,57755.04,57657.77,0.00598722,-0.0022874215521173635
11,2021-03-29 15:48:00,57695.39,57821.32,57695.39,57821.32,0.00054285,0.0028365647856307685
12,2021-03-29 15:51:00,57817.7,57869.28,57828.96,57828.14,0.0011881,0.00011794957292576846
13,2021-03-29 15:53:00,57767.87,57767.87,57767.87,57767.87,0.01940379,-0.0010422261549480893
14,2021-03-29 15:56:00,57750.0,57750.0,57750.0,57750.0,0.01395638,-0.00030934150765815627
15,2021-03-29 15:59:00,57631.52,57708.58,57708.58,57631.52,0.03581043,-0.002051601731601793
16,2021-03-29 16:00:00,57591.18,57638.72,57638.71,57591.18,0.05103005,-0.0006999641862647232
17,2021-03-29 16:01:00,57550.61,57604.77,57604.77,57550.61,0.0004875,-0.0007044481464001384
18,2021-03-29 16:08:00,57400.0,57410.0,57410.0,57400.0,0.0002,-0.002617000931875446
19,2021-03-29 16:09:00,57390.0,57454.4,57390.0,57454.4,0.00036235,0.0009477351916375998
20,2021-03-29 16:11:00,57461.32,57470.55,57470.55,57461.32,0.02054512,0.00012044334289451619
21,2021-03-29 16:12:00,57518.97,57550.61,57518.97,57550.61,0.00364266,0.001553914876998963
22,2021-03-29 16:14:00,57570.99,57674.48,57570.99,57674.48,0.0220532,0.0021523664127973685
23,2021-03-29 16:15:00,57607.33,57676.95,57676.95,57607.33,0.00630234,-0.0011642931154299818
24,2021-03-29 16:16:00,57362.88,57541.84,57521.68,57362.88,0.00225485,-0.004243383611078788
25,2021-03-29 16:19:00,57290.0,57360.0,57360.0,57290.0,0.0008,-0.0012705080358587084
26,2021-03-29 16:20:00,57230.0,57439.49,57280.0,57439.49,0.65040894,0.0026093559085353935
27,2021-03-29 16:22:00,57384.78,57384.78,57384.78,57384.78,0.00015623,-0.0009524806017602305
28,2021-03-29 16:23:00,57249.72,57403.22,57324.61,57403.22,0.05262798,0.0003213395607686298
29,2021-03-29 16:24:00,57447.13,57466.56,57447.13,57466.56,0.00276066,0.0011034224212509436
30,2021-03-29 16:26:00,57455.64,57460.67,57455.64,57460.67,0.00094849,-0.00010249438978071623
31,2021-03-29 16:30:00,57571.11,57571.49,57571.49,57571.11,0.02095847,0.0019220103072241645
32,2021-03-29 16:33:00,57516.13,57621.67,57516.13,57621.67,0.0004574,0.0008782182591233756
33,2021-03-29 16:34:00,57565.44,57655.05,57565.44,57655.05,0.55643533,0.0005792959489026028
34,2021-03-29 16:35:00,57609.15,57697.92,57609.15,57697.92,0.00036481,0.0007435601911713885
35,2021-03-29 16:36:00,57708.0,57708.0,57708.0,57708.0,0.0001,0.00017470300489175195
36,2021-03-29 16:37:00,57680.58,57768.48,57718.08,57768.48,0.65644218,0.001048034934497899
37,2021-03-29 16:38:00,57778.56,57828.96,57778.56,57828.96,0.0006,0.00104693770720643
