,Date,Low,High,Open,Close,Volume
0,2020-05-07 18:57:00,78.893,78.947,78.893,78.908,7.52130725
1,2020-05-07 18:58:00,78.997,78.997,78.997,78.997,6.205
2,2020-05-07 18:59:00,78.908,78.979,78.908,78.979,12.427
3,2020-05-07 19:00:00,78.763,78.941,78.909,78.941,49.301
4,2020-05-07 19:01:00,79.0,79.0,79.0,79.0,0.051
5,2020-05-07 19:04:00,78.886,78.886,78.886,78.886,8.824
6,2020-05-07 19:05:00,79.0,79.0,79.0,79.0,17.31
7,2020-05-07 19:06:00,78.903,79.0,78.903,79.0,4.06860935
8,2020-05-07 19:07:00,79.0,79.252,79.0,79.078,18.22339065
9,2020-05-07 19:10:00,79.246,79.364,79.247,79.364,11.212
10,2020-05-07 19:11:00,79.24,79.358,79.358,79.24,4.93
11,2020-05-07 19:12:00,79.321,79.321,79.321,79.321,1.996
12,2020-05-07 19:13:00,79.304,79.304,79.304,79.304,27.76
13,2020-05-07 19:14:00,79.328,79.328,79.328,79.328,2.017
14,2020-05-07 19:15:00,79.304,79.328,79.304,79.328,3.282
15,2020-05-07 19:16:00,79.305,79.328,79.328,79.305,2.345
16,2020-05-07 19:17:00,79.305,79.305,79.305,79.305,19.673
17,2020-05-07 19:18:00,79.303,79.304,79.304,79.303,2.119
18,2020-05-07 19:19:00,79.191,79.191,79.191,79.191,2.036
19,2020-05-07 19:20:00,79.142,79.214,79.214,79.142,1.269
20,2020-05-07 19:21:00,79.151,79.151,79.151,79.151,0.182
21,2020-05-07 19:24:00,79.247,79.247,79.247,79.247,0.08
22,2020-05-07 19:25:00,79.14,79.14,79.14,79.14,1.28
23,2020-05-07 19:26:00,79.236,79.236,79.236,79.236,0.716
24,2020-05-07 19:27:00,79.254,79.254,79.254,79.254,0.013
25,2020-05-07 19:28:00,79.167,79.221,79.167,79.221,1.63
26,2020-05-07 19:29:00,79.274,79.274,79.274,79.274,1.146
27,2020-05-07 19:30:00,79.14,79.257,79.257,79.14,3.762
28,2020-05-07 19:31:00,79.12,79.214,79.214,79.12,8.849
29,2020-05-07 19:32:00,79.219,79.219,79.219,79.219,0.5
30,2020-05-07 19:35:00,79.311,79.311,79.311,79.311,3.71
31,2020-05-07 19:36:00,79.3,79.3,79.3,79.3,0.049
32,2020-05-07 19:38:00,79.245,79.245,79.245,79.245,0.997
33,2020-05-07 19:39:00,79.261,79.325,79.261,79.325,1.366
34,2020-05-07 19:41:00,79.439,79.465,79.439,79.465,8.637
35,2020-05-07 19:42:00,79.412,79.482,79.412,79.482,1.068
36,2020-05-07 19:43:00,79.448,79.448,79.448,79.448,4.799
37,2020-05-07 19:44:00,79.581,79.797,79.797,79.581,39.285
38,2020-05-07 19:45:00,79.798,79.868,79.798,79.868,27.08316857
39,2020-05-07 19:46:00,79.83,79.949,79.83,79.949,13.496
40,2020-05-07 19:47:00,79.69,79.948,79.947,79.7,54.523
41,2020-05-07 19:49:00,79.771,79.805,79.805,79.771,4.178
42,2020-05-07 19:50:00,79.879,79.94,79.879,79.94,9.536
43,2020-05-07 19:51:00,79.91,79.931,79.915,79.929,4.867
44,2020-05-07 19:52:00,79.794,79.924,79.923,79.794,2.819
45,2020-05-07 19:53:00,79.786,79.948,79.786,79.948,3.079
46,2020-05-07 19:55:00,79.95,79.95,79.95,79.95,0.654
47,2020-05-07 19:56:00,79.914,79.95,79.95,79.937,9.16226944
48,2020-05-07 19:57:00,79.858,79.95,79.937,79.95,47.967
49,2020-05-07 19:58:00,79.949,79.949,79.949,79.949,10.999
50,2020-05-07 19:59:00,79.95,79.95,79.95,79.95,66.755
51,2020-05-07 20:00:00,79.95,79.95,79.95,79.95,231.199
52,2020-05-07 20:01:00,79.95,79.95,79.95,79.95,92.82311788
53,2020-05-07 20:02:00,79.95,79.95,79.95,79.95,24.526
54,2020-05-07 20:03:00,79.937,79.95,79.938,79.95,47.247
55,2020-05-07 20:04:00,79.95,79.95,79.95,79.95,20.908
56,2020-05-07 20:05:00,79.949,79.95,79.95,79.95,2.578
57,2020-05-07 20:07:00,79.949,79.95,79.95,79.95,4.64749258
58,2020-05-07 20:08:00,79.833,79.95,79.916,79.947,31.471
59,2020-05-07 20:09:00,79.76,79.947,79.947,79.76,1.529
60,2020-05-07 20:10:00,79.591,79.764,79.754,79.641,0.76
61,2020-05-07 20:11:00,79.725,79.878,79.725,79.878,1.285
62,2020-05-07 20:12:00,79.9,79.949,79.9,79.949,0.26
63,2020-05-07 20:13:00,79.796,79.947,79.947,79.796,1.489
64,2020-05-07 20:14:00,79.731,79.8,79.731,79.8,3.195
65,2020-05-07 20:15:00,79.8,79.8,79.8,79.8,0.231
66,2020-05-07 20:17:00,79.728,79.931,79.8,79.728,23.659
67,2020-05-07 20:18:00,79.921,79.921,79.921,79.921,1.208
68,2020-05-07 20:19:00,79.911,79.946,79.911,79.946,1.765
69,2020-05-07 20:20:00,79.799,79.95,79.95,79.799,0.307
70,2020-05-07 20:21:00,79.948,79.948,79.948,79.948,0.05
71,2020-05-07 20:22:00,79.896,79.95,79.95,79.896,0.279
72,2020-05-07 20:23:00,79.949,79.95,79.949,79.95,5.0
73,2020-05-07 20:25:00,79.92,79.92,79.92,79.92,0.467
74,2020-05-07 20:27:00,79.905,79.905,79.905,79.905,3.0
75,2020-05-07 20:30:00,79.686,79.861,79.861,79.686,6.322
76,2020-05-07 20:31:00,79.686,79.686,79.686,79.686,0.033
77,2020-05-07 20:32:00,79.795,79.795,79.795,79.795,3.686
78,2020-05-07 20:33:00,79.682,79.803,79.682,79.768,4.53816973
79,2020-05-07 20:34:00,79.748,79.794,79.794,79.748,4.89715284
80,2020-05-07 20:35:00,79.643,79.643,79.643,79.643,0.833
81,2020-05-07 20:36:00,79.378,79.378,79.378,79.378,4.614
82,2020-05-07 20:37:00,79.449,79.449,79.449,79.449,0.074
83,2020-05-07 20:38:00,79.447,79.447,79.447,79.447,3.002
84,2020-05-07 20:41:00,79.348,79.348,79.348,79.348,2.007
85,2020-05-07 20:42:00,79.58,79.58,79.58,79.58,0.816
86,2020-05-07 20:44:00,79.608,79.644,79.644,79.608,1.543
87,2020-05-07 20:45:00,79.329,79.525,79.461,79.329,153.141
88,2020-05-07 20:47:00,79.336,79.336,79.336,79.336,2.01
89,2020-05-07 20:48:00,79.35,79.35,79.35,79.35,0.768
90,2020-05-07 20:50:00,79.591,79.591,79.591,79.591,0.478
91,2020-05-07 20:52:00,79.638,79.638,79.638,79.638,0.106
92,2020-05-07 20:53:00,79.702,79.702,79.702,79.702,0.075
93,2020-05-07 20:54:00,79.628,79.674,79.628,79.674,33.227
94,2020-05-07 20:56:00,79.485,79.658,79.658,79.485,3.57
95,2020-05-07 20:57:00,79.65,79.661,79.661,79.65,1.306
96,2020-05-07 20:59:00,79.634,79.634,79.634,79.634,3.0
97,2020-05-07 21:00:00,79.73,79.73,79.73,79.73,0.107
98,2020-05-07 21:01:00,79.806,79.822,79.806,79.822,0.405
99,2020-05-07 21:03:00,79.645,79.791,79.66,79.645,0.864
100,2020-05-07 21:04:00,79.785,79.785,79.785,79.785,1.011
101,2020-05-07 21:05:00,79.73,79.73,79.73,79.73,2.49598614
102,2020-05-07 21:06:00,79.658,79.658,79.658,79.658,0.5
103,2020-05-07 21:08:00,79.748,79.748,79.748,79.748,1.0
104,2020-05-07 21:09:00,79.606,79.606,79.606,79.606,4.376
105,2020-05-07 21:11:00,79.458,79.532,79.52,79.502,29.236
106,2020-05-07 21:14:00,79.591,79.591,79.591,79.591,0.05
107,2020-05-07 21:15:00,79.471,79.471,79.471,79.471,4.0
108,2020-05-07 21:18:00,79.375,79.517,79.375,79.456,1.422
109,2020-05-07 21:19:00,79.413,79.592,79.413,79.515,0.18
110,2020-05-07 21:20:00,79.553,79.631,79.553,79.556,3.794
111,2020-05-07 21:21:00,79.642,79.643,79.642,79.643,2.735
112,2020-05-07 21:22:00,79.77,79.771,79.77,79.771,36.865
113,2020-05-07 21:23:00,79.506,79.832,79.717,79.506,113.83735949
114,2020-05-07 21:24:00,79.634,79.641,79.641,79.634,2.755
115,2020-05-07 21:25:00,79.475,79.636,79.611,79.51,1.832
116,2020-05-07 21:27:00,79.618,79.647,79.647,79.618,2.533
117,2020-05-07 21:29:00,79.565,79.583,79.583,79.565,1.166
118,2020-05-07 21:31:00,79.345,79.454,79.454,79.345,11.423
119,2020-05-07 21:33:00,79.377,79.427,79.427,79.377,4.091
120,2020-05-07 21:34:00,79.559,79.559,79.559,79.559,1.213
121,2020-05-07 21:35:00,79.509,79.585,79.509,79.585,0.47
122,2020-05-07 21:36:00,79.644,79.644,79.644,79.644,0.012
123,2020-05-07 21:37:00,79.529,79.529,79.529,79.529,0.08
124,2020-05-07 21:38:00,79.6,79.6,79.6,79.6,12.318
125,2020-05-07 21:40:00,79.638,79.638,79.638,79.638,0.442
126,2020-05-07 21:41:00,79.492,79.586,79.586,79.492,4.213
127,2020-05-07 21:42:00,79.142,79.299,79.299,79.142,4.48
128,2020-05-07 21:43:00,79.18,79.335,79.287,79.18,1.122
129,2020-05-07 21:44:00,79.219,79.219,79.219,79.219,0.17
130,2020-05-07 21:45:00,79.171,79.171,79.171,79.171,0.02
131,2020-05-07 21:46:00,79.07,79.2,79.171,79.2,10.732
132,2020-05-07 21:47:00,79.251,79.251,79.251,79.251,0.02
133,2020-05-07 21:48:00,79.206,79.206,79.206,79.206,1.219
134,2020-05-07 21:52:00,79.054,79.152,79.152,79.054,2.156
135,2020-05-07 21:53:00,79.048,79.048,79.048,79.048,3.721
136,2020-05-07 21:54:00,79.174,79.174,79.174,79.174,1.232
137,2020-05-07 21:58:00,79.176,79.176,79.176,79.176,0.233
138,2020-05-07 22:01:00,79.073,79.122,79.073,79.122,2.441
139,2020-05-07 22:02:00,79.11,79.11,79.11,79.11,0.233
140,2020-05-07 22:04:00,79.054,79.054,79.054,79.054,3.026
141,2020-05-07 22:06:00,78.81,78.895,78.895,78.81,25.032
142,2020-05-07 22:07:00,78.901,78.901,78.901,78.901,5.899
143,2020-05-07 22:08:00,78.862,78.862,78.862,78.862,2.486
144,2020-05-07 22:09:00,78.901,78.988,78.988,78.901,3.7804807
145,2020-05-07 22:11:00,78.902,78.902,78.902,78.902,1.0
146,2020-05-07 22:15:00,78.902,78.902,78.902,78.902,0.353
147,2020-05-07 22:17:00,78.901,78.902,78.902,78.901,1.082
148,2020-05-07 22:18:00,78.91,78.993,78.993,78.91,2.13
149,2020-05-07 22:20:00,78.92,78.99,78.92,78.99,10.185
150,2020-05-07 22:21:00,79.004,79.125,79.004,79.125,5.025
151,2020-05-07 22:23:00,79.004,79.035,79.004,79.035,2.26
152,2020-05-07 22:24:00,79.093,79.093,79.093,79.093,1.22
153,2020-05-07 22:25:00,78.962,79.043,79.043,78.962,2.506
154,2020-05-07 22:26:00,79.008,79.037,79.008,79.037,6.09289354
155,2020-05-07 22:27:00,79.052,79.069,79.069,79.052,2.233
156,2020-05-07 22:28:00,79.044,79.059,79.044,79.059,6.33862892
157,2020-05-07 22:30:00,79.068,79.068,79.068,79.068,0.604
158,2020-05-07 22:31:00,79.053,79.053,79.053,79.053,1.0
159,2020-05-07 22:33:00,78.951,79.044,78.951,79.044,2.881
160,2020-05-07 22:37:00,79.329,79.329,79.329,79.329,0.025
161,2020-05-07 22:38:00,79.336,79.336,79.336,79.336,3.707
162,2020-05-07 22:39:00,79.311,79.311,79.311,79.311,0.05
163,2020-05-07 22:40:00,79.345,79.345,79.345,79.345,3.33139253
164,2020-05-07 22:41:00,79.301,79.305,79.301,79.305,0.627
165,2020-05-07 22:43:00,79.311,79.311,79.311,79.311,1.0
166,2020-05-07 22:44:00,79.648,79.649,79.648,79.649,10.507
167,2020-05-07 22:45:00,79.444,79.444,79.444,79.444,0.46
168,2020-05-07 22:46:00,79.588,79.588,79.588,79.588,2.463
169,2020-05-07 22:47:00,79.68,79.68,79.68,79.68,0.034
170,2020-05-07 22:49:00,79.632,79.632,79.632,79.632,0.05
171,2020-05-07 22:51:00,79.596,79.596,79.596,79.596,0.294
172,2020-05-07 22:52:00,79.443,79.572,79.572,79.443,6.287
173,2020-05-07 22:54:00,79.249,79.25,79.25,79.249,3.498
174,2020-05-07 22:55:00,79.354,79.449,79.449,79.354,1.062
175,2020-05-07 22:57:00,79.397,79.397,79.397,79.397,0.351
176,2020-05-07 22:58:00,79.322,79.322,79.322,79.322,1.0
177,2020-05-07 22:59:00,79.349,79.349,79.349,79.349,0.965
178,2020-05-07 23:00:00,79.133,79.334,79.297,79.133,6.23
179,2020-05-07 23:03:00,79.048,79.049,79.048,79.048,12.442
180,2020-05-07 23:04:00,79.062,79.062,79.062,79.062,0.25
181,2020-05-07 23:05:00,79.056,79.073,79.073,79.063,12.565
182,2020-05-07 23:07:00,79.008,79.08,79.08,79.008,0.347
183,2020-05-07 23:08:00,78.953,79.016,79.016,78.953,4.74259705
184,2020-05-07 23:09:00,79.003,79.003,79.003,79.003,0.992
185,2020-05-07 23:10:00,78.993,79.1,79.08,78.993,6.48
186,2020-05-07 23:11:00,78.994,79.056,78.994,79.025,1.313
187,2020-05-07 23:15:00,79.015,79.016,79.016,79.015,4.038
188,2020-05-07 23:16:00,79.143,79.143,79.143,79.143,0.055
189,2020-05-07 23:17:00,79.102,79.128,79.102,79.128,7.325
190,2020-05-07 23:18:00,79.137,79.137,79.137,79.137,12.60480222
191,2020-05-07 23:19:00,78.938,78.993,78.993,78.938,89.285
192,2020-05-07 23:20:00,79.0,79.0,79.0,79.0,0.288
193,2020-05-07 23:22:00,78.901,78.97,78.97,78.902,2.758
194,2020-05-07 23:24:00,78.902,78.902,78.902,78.902,0.063
195,2020-05-07 23:25:00,78.902,78.902,78.902,78.902,0.18916341
196,2020-05-07 23:39:00,78.934,79.061,79.061,79.023,11.761
197,2020-05-07 23:40:00,78.981,78.981,78.981,78.981,3.636
198,2020-05-07 23:42:00,78.986,78.986,78.986,78.986,0.879
199,2020-05-07 23:44:00,78.81,78.972,78.972,78.837,70.021
200,2020-05-07 23:47:00,79.029,79.029,79.029,79.029,0.382
201,2020-05-07 23:48:00,78.84,79.027,78.924,79.027,21.377
202,2020-05-07 23:50:00,79.087,79.13,79.13,79.087,0.931
203,2020-05-07 23:56:00,78.969,79.182,79.182,78.969,3.226
204,2020-05-07 23:57:00,79.072,79.073,79.072,79.073,12.104
205,2020-05-08 00:00:00,78.944,78.987,78.987,78.944,0.295
206,2020-05-08 00:01:00,78.974,78.974,78.974,78.974,2.082
207,2020-05-08 00:02:00,78.872,78.902,78.901,78.872,27.923
208,2020-05-08 00:04:00,78.799,78.799,78.799,78.799,1.63
209,2020-05-08 00:05:00,78.794,78.794,78.794,78.794,0.014
210,2020-05-08 00:06:00,78.766,78.766,78.766,78.766,0.114
211,2020-05-08 00:12:00,78.925,78.925,78.925,78.925,9.383
212,2020-05-08 00:13:00,78.796,78.853,78.844,78.853,0.569
213,2020-05-08 00:14:00,78.774,78.774,78.774,78.774,1.257
214,2020-05-08 00:16:00,78.756,78.756,78.756,78.756,0.459
215,2020-05-08 00:17:00,78.755,78.89,78.756,78.89,2.868
216,2020-05-08 00:18:00,78.888,78.888,78.888,78.888,0.217
217,2020-05-08 00:20:00,78.885,78.885,78.885,78.885,0.606
218,2020-05-08 00:21:00,78.221,78.721,78.721,78.221,28.535
219,2020-05-08 00:22:00,78.221,78.323,78.221,78.323,1.0
220,2020-05-08 00:23:00,78.314,78.314,78.314,78.314,0.267
221,2020-05-08 00:30:00,78.447,78.454,78.447,78.454,1.377
222,2020-05-08 00:34:00,78.537,78.537,78.537,78.537,1.098
223,2020-05-08 00:35:00,78.278,78.317,78.317,78.278,0.639
224,2020-05-08 00:36:00,78.158,78.211,78.175,78.211,2.634
225,2020-05-08 00:38:00,78.15,78.15,78.15,78.15,3.128
226,2020-05-08 00:39:00,78.208,78.208,78.208,78.208,0.01272279
227,2020-05-08 00:42:00,78.217,78.299,78.217,78.299,9.106
228,2020-05-08 00:43:00,78.217,78.217,78.217,78.217,1.021
229,2020-05-08 00:44:00,78.234,78.366,78.234,78.366,1.119
230,2020-05-08 00:45:00,78.375,78.375,78.375,78.375,0.025
231,2020-05-08 00:47:00,78.375,78.375,78.375,78.375,0.996
232,2020-05-08 00:49:00,78.415,78.449,78.415,78.449,2.553
233,2020-05-08 00:50:00,78.374,78.493,78.374,78.493,1.133
234,2020-05-08 00:54:00,78.308,78.507,78.308,78.507,0.717
235,2020-05-08 00:55:00,78.555,78.616,78.555,78.616,5.682
236,2020-05-08 00:59:00,78.255,78.255,78.255,78.255,0.08
237,2020-05-08 01:02:00,78.204,78.255,78.255,78.204,3.72
238,2020-05-08 01:03:00,78.195,78.291,78.195,78.291,26.124
239,2020-05-08 01:05:00,78.249,78.307,78.249,78.307,1.0
240,2020-05-08 01:06:00,78.334,78.334,78.334,78.334,1.06
241,2020-05-08 01:07:00,78.309,78.309,78.309,78.309,5.42
242,2020-05-08 01:08:00,78.302,78.302,78.302,78.302,0.323
243,2020-05-08 01:09:00,77.999,78.251,78.172,77.999,178.769
244,2020-05-08 01:10:00,77.905,77.977,77.905,77.977,0.279
245,2020-05-08 01:12:00,77.851,77.851,77.851,77.851,1.751
246,2020-05-08 01:14:00,77.803,77.803,77.803,77.803,1.008
247,2020-05-08 01:15:00,77.992,78.008,78.008,77.992,0.337
248,2020-05-08 01:16:00,77.829,77.829,77.829,77.829,0.482
249,2020-05-08 01:21:00,78.208,78.216,78.216,78.208,8.17294301
250,2020-05-08 01:23:00,77.91,77.91,77.91,77.91,0.013
251,2020-05-08 01:24:00,77.803,77.932,77.841,77.932,2.023
252,2020-05-08 01:27:00,77.87,77.888,77.888,77.87,7.269
253,2020-05-08 01:28:00,77.825,77.825,77.825,77.825,0.256
254,2020-05-08 01:29:00,77.869,77.963,77.963,77.869,22.743
