,Date,Low,High,Open,Close,Volume,Return
0,2021-03-28 23:56:00,206.999,207.144,207.0,207.052,3.141,0.0005653949307753425
1,2021-03-28 23:57:00,207.052,207.236,207.179,207.168,8.71927303,0.0005602457353708346
2,2021-03-28 23:58:00,207.245,207.648,207.245,207.632,2.77930923,0.002239728143342612
3,2021-03-28 23:59:00,207.651,207.949,207.68,207.949,7.58236399,0.001526739616244166
4,2021-03-29 00:00:00,207.951,208.352,207.951,208.352,16.29615536,0.0019379751766057662
5,2021-03-29 00:01:00,208.233,208.844,208.347,208.576,51.70820213,0.001075103670711064
6,2021-03-29 00:02:00,207.153,208.576,208.576,207.33,102.72100394,-0.005973841669223545
7,2021-03-29 00:03:00,207.331,207.783,207.331,207.783,3.083,0.0021849225871797273
8,2021-03-29 00:04:00,206.736,207.638,207.638,206.851,7.109,-0.004485448761448185
9,2021-03-29 00:05:00,206.4,206.736,206.736,206.4,109.51,-0.00218031336565927
10,2021-03-29 00:06:00,206.4,206.401,206.4,206.4,89.56110416,0.0
11,2021-03-29 00:07:00,206.4,206.401,206.401,206.4,248.384,0.0
12,2021-03-29 00:08:00,205.85,206.4,206.4,206.186,246.69,-0.001036821705426405
13,2021-03-29 00:09:00,206.143,206.486,206.143,206.459,7.176,0.0013240472195008568
14,2021-03-29 00:10:00,206.486,206.851,206.486,206.851,102.84,0.0018986820627824308
15,2021-03-29 00:11:00,207.396,207.997,207.396,207.976,9.969,0.005438697419881899
16,2021-03-29 00:12:00,207.905,208.505,207.905,208.505,16.889,0.0025435627187753163
17,2021-03-29 00:13:00,208.505,208.581,208.505,208.505,26.411,0.0
18,2021-03-29 00:14:00,208.029,208.537,208.537,208.046,44.379,-0.0022013860578883326
19,2021-03-29 00:15:00,208.029,208.18,208.046,208.095,19.22072325,0.00023552483585365103
20,2021-03-29 00:16:00,207.506,207.953,207.656,207.953,2.172,-0.0006823806434560487
21,2021-03-29 00:17:00,207.953,207.98,207.979,207.955,7.041,9.617557813479394e-06
22,2021-03-29 00:18:00,207.992,208.322,208.322,208.22,61.703,0.0012743141545044079
23,2021-03-29 00:19:00,208.038,208.356,208.039,208.321,8.39301482,0.000485063874747782
24,2021-03-29 00:20:00,208.204,208.277,208.204,208.256,18.238,-0.0003120184714935359
25,2021-03-29 00:21:00,208.321,208.755,208.321,208.755,10.28111166,0.0023960894283958645
26,2021-03-29 00:22:00,208.755,209.184,208.757,209.158,30.31947312,0.00193049268280987
27,2021-03-29 00:23:00,209.158,209.999,209.158,209.997,83.96263455,0.004011321584639571
28,2021-03-29 00:24:00,209.75,209.998,209.998,209.75,23.315,-0.0011762072791516864
29,2021-03-29 00:25:00,209.501,209.75,209.714,209.556,11.624,-0.0009249106078664804
30,2021-03-29 00:26:00,209.25,209.555,209.5,209.253,33.20901344,-0.0014459142186338259
31,2021-03-29 00:27:00,208.774,209.51,209.258,208.778,73.84848722,-0.0022699794029237275
32,2021-03-29 00:28:00,208.61,208.915,208.779,208.61,57.90616834,-0.0008046824857024237
33,2021-03-29 00:29:00,208.683,208.993,208.789,208.84,1.8,0.0011025358324145973
34,2021-03-29 00:30:00,208.571,208.951,208.951,208.682,18.87820009,-0.0007565600459682464
35,2021-03-29 00:31:00,208.474,208.675,208.541,208.474,26.6597577,-0.0009967318695430771
36,2021-03-29 00:32:00,208.341,208.698,208.475,208.698,13.333,0.0010744745148076884
37,2021-03-29 00:33:00,208.425,208.631,208.631,208.482,6.497,-0.0010349883563810502
38,2021-03-29 00:34:00,208.408,208.76,208.408,208.76,1.067,0.0013334484511851041
39,2021-03-29 00:35:00,208.256,208.619,208.572,208.256,24.43001574,-0.002414255604521909
40,2021-03-29 00:36:00,208.256,208.301,208.256,208.256,38.982,0.0
41,2021-03-29 00:37:00,208.255,208.295,208.256,208.295,18.546,0.0001872695144438108
42,2021-03-29 00:38:00,207.89,208.294,208.28,207.959,37.356,-0.0016130968098129195
43,2021-03-29 00:39:00,207.701,207.959,207.959,207.701,4.361,-0.0012406291624791344
44,2021-03-29 00:40:00,206.129,207.7,207.7,206.382,517.829,-0.006350474961603458
45,2021-03-29 00:41:00,206.19,206.332,206.332,206.19,24.254,-0.0009303136901473996
46,2021-03-29 00:42:00,206.278,206.689,206.278,206.4,34.36,0.0010184781027209322
47,2021-03-29 00:43:00,206.302,206.588,206.359,206.588,2.645,0.0009108527131782562
48,2021-03-29 00:44:00,206.219,206.684,206.581,206.219,3.354,-0.0017861637655623985
49,2021-03-29 00:45:00,205.232,206.219,206.219,205.437,37.811,-0.003792085113398791
50,2021-03-29 00:46:00,205.419,205.711,205.526,205.419,23.144,-8.761810189983343e-05
51,2021-03-29 00:47:00,205.568,205.65,205.568,205.65,0.292,0.0011245308369722817
52,2021-03-29 00:48:00,205.195,205.649,205.649,205.195,2.505,-0.002212496960855903
53,2021-03-29 00:49:00,204.813,205.541,205.195,205.179,21.55,-7.797460951775026e-05
54,2021-03-29 00:50:00,204.701,205.587,205.581,204.701,4.447,-0.002329673114695008
55,2021-03-29 00:52:00,204.478,204.949,204.7,204.854,4.835,0.0007474316197773057
56,2021-03-29 00:53:00,205.059,205.257,205.059,205.257,10.02022263,0.0019672547277573837
57,2021-03-29 00:54:00,205.002,205.018,205.002,205.018,2.181,-0.0011643939061761754
