,Date,Low,High,Open,Close,Volume,Return
0,2021-03-29 15:29:00,15.543,15.623,15.594,15.559,1249.27,-0.0010914227015922373
1,2021-03-29 15:30:00,15.562,15.603,15.573,15.603,388.85,0.0028279452406967387
2,2021-03-29 15:31:00,15.589,15.631,15.601,15.604,926.45,6.409023905651345e-05
3,2021-03-29 15:32:00,15.612,15.639,15.612,15.639,32.65,0.0022430146116381167
4,2021-03-29 15:33:00,15.605,15.635,15.617,15.635,1094.06,-0.00025577082933692097
5,2021-03-29 15:34:00,15.629,15.664,15.629,15.65,193.85,0.0009593859929646342
6,2021-03-29 15:35:00,15.62,15.664,15.62,15.664,123.54,0.0008945686900958538
7,2021-03-29 15:36:00,15.583,15.645,15.626,15.583,1128.95,-0.005171092951991807
8,2021-03-29 15:37:00,15.559,15.589,15.58,15.589,176.2,0.00038503497401021214
9,2021-03-29 15:38:00,15.567,15.586,15.583,15.567,69.7,-0.001411251523510182
10,2021-03-29 15:39:00,15.56,15.579,15.565,15.56,61.56,-0.00044966917196631595
11,2021-03-29 15:40:00,15.55,15.583,15.55,15.561,404.87,6.426735218512114e-05
12,2021-03-29 15:41:00,15.559,15.576,15.559,15.559,31.43,-0.00012852644431593507
13,2021-03-29 15:42:00,15.519,15.569,15.569,15.519,236.16,-0.002570859309724227
14,2021-03-29 15:43:00,15.526,15.549,15.526,15.529,39.73,0.0006443714156840752
15,2021-03-29 15:44:00,15.506,15.548,15.541,15.525,50.69,-0.0002575825874170379
16,2021-03-29 15:45:00,15.502,15.537,15.502,15.502,236.52,-0.001481481481481417
17,2021-03-29 15:46:00,15.519,15.547,15.542,15.519,201.06,0.0010966326925556658
18,2021-03-29 15:47:00,15.533,15.543,15.543,15.535,213.81,0.0010309942650943427
19,2021-03-29 15:48:00,15.533,15.543,15.543,15.542,71.51,0.00045059542967496036
20,2021-03-29 15:49:00,15.543,15.57,15.543,15.551,278.14,0.0005790760519881477
21,2021-03-29 15:50:00,15.572,15.572,15.572,15.572,5.86,0.0013503954729598977
22,2021-03-29 15:51:00,15.5,15.575,15.55,15.5,1623.75,-0.004623683534549117
23,2021-03-29 15:52:00,15.476,15.521,15.519,15.506,486.18,0.0003870967741934628
24,2021-03-29 15:53:00,15.47,15.51,15.503,15.508,4448.92,0.00012898232942082366
25,2021-03-29 15:54:00,15.492,15.532,15.515,15.53,297.41,0.0014186226463761553
26,2021-03-29 15:55:00,15.517,15.531,15.531,15.517,1002.6,-0.0008370895041854842
27,2021-03-29 15:56:00,15.506,15.535,15.528,15.506,185.3,-0.0007088999162209175
28,2021-03-29 15:57:00,15.502,15.529,15.529,15.522,127.01,0.0010318586353670334
29,2021-03-29 15:58:00,15.51,15.528,15.525,15.51,393.23,-0.0007730962504831629
30,2021-03-29 15:59:00,15.517,15.586,15.519,15.573,788.96,0.004061895551257244
31,2021-03-29 16:00:00,15.572,15.608,15.575,15.588,894.05,0.0009632055480639501
32,2021-03-29 16:01:00,15.58,15.614,15.582,15.614,227.14,0.0016679497049012504
33,2021-03-29 16:02:00,15.609,15.617,15.614,15.616,100.42,0.0001280901754834307
34,2021-03-29 16:03:00,15.568,15.616,15.616,15.589,221.39,-0.0017289959016393297
