Date,Funds,Portfolio,Rebalance,Buys,Sells,Strategy
2021-04-02 01:08:34.068597,161.10098335725002,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.9973889752347618, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.0020645261938746088, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.000546498571363549}",0.0,{},{},maxSharpeRatioOld
2021-04-02 02:08:12.561069,168.63274843725,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.9975097130234685, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.001968197061815098, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.0005220899147164238}",0.0,{},{},maxSharpeRatioOld
2021-04-02 03:07:50.451303,165.15431792125,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.9392902659315823, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.002031734708625657, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.058677999359792045}",1.0,{'USD-USD': 9.52098347768773},{'FIL-USD': 0.04793393592462528},maxSharpeRatioOld
2021-04-02 04:07:45.650759,167.67613543725003,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.9974943635469983, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.00199133764103811, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.0005142988119634487}",1.0,{'FIL-USD': 0.04962784535272281},{'USD-USD': 10.024824761250008},maxSharpeRatioOld
2021-04-02 05:07:47.583207,167.89465875725,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.9975064176528967, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.00197995292084088, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.0005136294262623538}",0.0,{},{},maxSharpeRatioOld
2021-04-02 06:07:47.274135,167.89465875725,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.9975064176528967, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.00197995292084088, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.0005136294262623538}",0.0,{},{},maxSharpeRatioOld
2021-04-02 07:07:46.184327,164.11508409325,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.8413643374885807, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.0020752905309208455, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.1565603719804984}",1.0,{'USD-USD': 25.861105695186566},{'FIL-USD': 0.13054109998731275},maxSharpeRatioOld
2021-04-02 08:07:38.911224,162.58477031324998,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.8398749331620002, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.0020910851572688367, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.15803398168073096}",0.0,{},{},maxSharpeRatioOld
2021-04-02 09:07:54.320799,159.70282712725,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.7808767211154843, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.0021217512932943084, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.21700152759122135}",1.0,{'USD-USD': 9.048515893936976},{'FIL-USD': 0.047162370941218106},maxSharpeRatioOld
2021-04-02 10:08:41.396918,159.99038233925,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.6720118948901564, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'REP-USD': 0.0021640743333298487, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'WBTC-USD': 0.0, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0, 'USD-USD': 0.3258240307765138}",1.0,{'USD-USD': 17.77058551630142},{'FIL-USD': 0.09222849032749335},maxSharpeRatioOld
2021-04-02 16:04:31.568034,155.18294125925,"{'AAVE-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.6640822062254683, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.0, 'LTC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SNX-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 0.33591779377453157, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.0, 'ZRX-USD': 0.0}",1.0,"{'LRC-USD': 0.25649694919672544, 'MKR-USD': 0.18522859337129202, 'NMR-USD': 0.0894110473820495, 'ZEC-USD': 0.36245369425295326}","{'FIL-USD': 0.5576724904284887, 'USD-USD': 0.33591779377453157}",maxSharpeRatio
2021-04-02 16:15:59.956823,155.75422165925,"{'AAVE-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.10954146267311977, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.2585173111985239, 'LTC-USD': 0.0, 'MKR-USD': 0.18268586845220522, 'NMR-USD': 0.09140071411724789, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SNX-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 8.138675227191435e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.35785463542022805, 'ZRX-USD': 0.0}",1.0,"{'LRC-USD': 69.66417219189614, 'MKR-USD': 0.011633067759914056, 'NMR-USD': 0.26135942903951814, 'ZEC-USD': 0.3245845179076019}","{'FIL-USD': 0.46651867876469866, 'USD-USD': 52.12871125924999}",maxSharpeRatio
2021-04-02 22:06:39.511371,151.9638813215935,"{'AAVE-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.10168601029147471, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.2603400422175078, 'LTC-USD': 0.0, 'MKR-USD': 0.1907078905721655, 'NMR-USD': 0.09374411324657142, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SNX-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 8.262446899094732e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.3535219354098336, 'ZRX-USD': 0.0}",0.0,{},{},maxSharpeRatio
2021-04-02 23:07:28.558551,152.3406868695935,"{'AAVE-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.1069248165721065, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.25905589799383383, 'LTC-USD': 0.0, 'MKR-USD': 0.1906050285269892, 'NMR-USD': 0.09207652655529497, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SNX-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 8.24201023246542e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.3513377221097652, 'ZRX-USD': 0.0}",0.0,{},{},maxSharpeRatio
2021-04-03 00:06:38.523295,152.0014985003935,"{'AAVE-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.10328230546989876, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.26142139453116725, 'LTC-USD': 0.0, 'MKR-USD': 0.18990149554298816, 'NMR-USD': 0.09304386561664973, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SNX-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 8.260402117001166e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.35235093057889394, 'ZRX-USD': 0.0}",0.0,{},{},maxSharpeRatio
2021-04-03 01:06:33.231818,153.6643023139935,"{'AAVE-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAL-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BNT-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.10185840018989657, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.26104065572519847, 'LTC-USD': 0.0, 'MKR-USD': 0.19239277447009076, 'NMR-USD': 0.09151185791522272, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SNX-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 8.171016176771845e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 0.35319630352857534, 'ZRX-USD': 0.0}",0.0,{},{},maxSharpeRatio
2021-04-03 01:38:11.646307,152.9884089758935,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.0, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.9999965480785847, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 1.0596350095000553e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 3.4508617801593867e-06, 'ZRX-USD': 0.0}",1.0,{'LRC-USD': 199.35008679355286},"{'FIL-USD': 0.0910000018664618, 'MKR-USD': 0.01163300012217843, 'NMR-USD': 0.2610000058598114, 'ZEC-USD': 0.31672306183437565}",maxLogSigRatio
2021-04-03 02:38:40.386718,150.190562762587,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.0, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.999996569558183, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 1.0705532827263138e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 3.429371263587162e-06, 'ZRX-USD': 0.0}",0.0,{},{},maxLogSigRatio
2021-04-03 03:38:44.014821,149.97711089678702,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.0, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.9999965648799077, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 1.072076925862722e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 3.434048015196388e-06, 'ZRX-USD': 0.0}",0.0,{},{},maxLogSigRatio
2021-04-03 04:24:00.665187,150.003791580587,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.0, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.9999965707947673, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 1.071886239046297e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 3.4281333463743613e-06, 'ZRX-USD': 0.0}",0.0,{},{},maxLogSigRatio
2021-04-03 04:32:59.843887,150.057154967787,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.0, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.9999965691593505, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 1.071505054420873e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 3.429769144366912e-06, 'ZRX-USD': 0.0}",0.0,{},{},maxLogSigRatio
2021-04-03 05:33:11.571214,153.68583809398703,"{'AAVE-USD': 0.0, 'ADA-USD': 0.0, 'ALGO-USD': 0.0, 'ATOM-USD': 0.0, 'BAND-USD': 0.0, 'BCH-USD': 0.0, 'BTC-USD': 0.0, 'CGLD-USD': 0.0, 'COMP-USD': 0.0, 'DASH-USD': 0.0, 'EOS-USD': 0.0, 'ETC-USD': 0.0, 'ETH-USD': 0.0, 'FIL-USD': 0.0, 'GRT-USD': 0.0, 'KNC-USD': 0.0, 'LINK-USD': 0.0, 'LRC-USD': 0.9999966376213096, 'LTC-USD': 0.0, 'MATIC-USD': 0.0, 'MKR-USD': 0.0, 'NMR-USD': 0.0, 'NU-USD': 0.0, 'OMG-USD': 0.0, 'OXT-USD': 0.0, 'REN-USD': 0.0, 'SKL-USD': 0.0, 'SNX-USD': 0.0, 'SUSHI-USD': 0.0, 'UMA-USD': 0.0, 'UNI-USD': 0.0, 'USD-USD': 1.0462057011503573e-09, 'XLM-USD': 0.0, 'XTZ-USD': 0.0, 'YFI-USD': 0.0, 'ZEC-USD': 3.361332484546028e-06, 'ZRX-USD': 0.0}",0.0,{},{},maxLogSigRatio
