,Date,Low,High,Open,Close,Volume
0,2020-12-04 09:30:00,27906.91,27961.6,27914.57,27961.6,0.075839
1,2020-12-04 09:31:00,27917.86,27967.49,27931.85,27917.86,0.158836
2,2020-12-04 09:32:00,27882.63,27949.57,27919.2,27949.57,0.035983
3,2020-12-04 09:33:00,27900.0,27961.04,27911.59,27900.0,0.067606
4,2020-12-04 09:34:00,27867.99,27898.92,27891.65,27895.34,1.885144
5,2020-12-04 09:35:00,27855.01,27882.07,27874.89,27882.07,0.979688
6,2020-12-04 09:36:00,27889.91,27918.22,27889.91,27918.22,0.044141
7,2020-12-04 09:37:00,27930.64,28004.67,27930.64,28004.67,0.045909
8,2020-12-04 09:38:00,27954.35,27979.87,27972.13,27954.35,0.084548
9,2020-12-04 09:39:00,27956.12,28041.99,27956.12,28008.06,0.154305
10,2020-12-04 09:40:00,28011.36,28080.56,28044.93,28011.36,0.005729
11,2020-12-04 09:41:00,28014.16,28085.22,28074.92,28014.16,0.400036
12,2020-12-04 09:42:00,28000.0,28026.9,28026.88,28000.0,0.217809
13,2020-12-04 09:43:00,27979.99,28056.88,27979.99,28016.42,1.457167
14,2020-12-04 09:44:00,27990.29,28027.11,27997.24,28008.95,0.356341
15,2020-12-04 09:45:00,27973.53,28013.73,27973.53,28013.73,0.017588
16,2020-12-04 09:46:00,28057.29,28091.16,28057.29,28060.6,0.069475
17,2020-12-04 09:47:00,27930.58,28007.7,28007.7,27971.46,1.635137
18,2020-12-04 09:48:00,27901.96,27970.92,27967.29,27926.69,1.466975
19,2020-12-04 09:49:00,27869.95,27907.86,27907.86,27882.4,0.04841
20,2020-12-04 09:50:00,27884.35,27927.15,27884.35,27888.81,0.541095
21,2020-12-04 09:51:00,27871.36,27947.88,27874.87,27883.56,0.5201
22,2020-12-04 09:52:00,27858.46,27936.85,27858.46,27900.99,0.332922
23,2020-12-04 09:53:00,27883.71,27935.68,27935.68,27933.81,1.33958
24,2020-12-04 09:54:00,27887.39,27916.31,27887.39,27916.31,0.002432
25,2020-12-04 09:55:00,27884.6,27977.08,27884.6,27977.08,0.044392
26,2020-12-04 09:56:00,27902.09,27951.82,27951.82,27936.37,0.100551
27,2020-12-04 09:57:00,27874.8,27954.15,27936.37,27951.32,0.324255
28,2020-12-04 09:58:00,27918.94,27954.97,27918.94,27953.39,0.002829
29,2020-12-04 09:59:00,27855.08,27979.56,27946.32,27855.08,1.435882
30,2020-12-04 10:00:00,27750.0,27855.08,27855.08,27815.61,1.74354
31,2020-12-04 10:01:00,27650.0,27802.34,27788.36,27650.0,3.894429
32,2020-12-04 10:02:00,27673.72,27731.47,27694.63,27731.47,0.65562
33,2020-12-04 10:03:00,27616.7,27722.19,27695.96,27693.59,3.29485
34,2020-12-04 10:04:00,27626.36,27675.91,27667.74,27626.36,0.061947
35,2020-12-04 10:05:00,27660.25,27705.49,27660.25,27698.86,0.722804
36,2020-12-04 10:06:00,27672.5,27761.17,27692.11,27728.09,0.25824
37,2020-12-04 10:07:00,27716.27,27822.79,27755.49,27822.79,0.302702
38,2020-12-04 10:08:00,27793.45,27899.17,27799.21,27899.17,4.19815
39,2020-12-04 10:09:00,27886.69,27948.3,27886.69,27916.51,0.138552
40,2020-12-04 10:10:00,27849.22,27937.65,27876.48,27937.65,1.542866
41,2020-12-04 10:11:00,27909.97,27958.39,27948.31,27910.99,5.414633
42,2020-12-04 10:12:00,27911.38,27985.26,27941.92,27936.3,1.7454
43,2020-12-04 10:13:00,27819.51,27937.6,27934.24,27840.9,1.096082
44,2020-12-04 10:14:00,27720.0,27829.75,27829.75,27741.36,0.978796
45,2020-12-04 10:15:00,27698.86,27757.54,27742.95,27698.86,4.722824
46,2020-12-04 10:16:00,27638.91,27722.26,27698.86,27704.23,1.415467
47,2020-12-04 10:17:00,27732.44,27823.14,27732.44,27754.36,0.094382
