,Date,Low,High,Open,Close,Volume,Return
0,2021-03-29 15:30:00,22.333,22.455,22.333,22.444,672.549,0.0049702234361708175
1,2021-03-29 15:31:00,22.444,22.469,22.448,22.465,8.965,0.0009356620923186565
2,2021-03-29 15:32:00,22.463,22.539,22.465,22.526,37.843,0.0027153349655018033
3,2021-03-29 15:33:00,22.516,22.598,22.526,22.578,40.516,0.0023084435763118805
4,2021-03-29 15:34:00,22.573,22.632,22.578,22.608,45.425,0.0013287270794579698
5,2021-03-29 15:35:00,22.57,22.629,22.629,22.574,507.718,-0.0015038924274592969
6,2021-03-29 15:36:00,22.573,22.63,22.577,22.573,130.663,-4.4298750775273454e-05
7,2021-03-29 15:37:00,22.563,22.582,22.576,22.567,30.71,-0.00026580427944888907
8,2021-03-29 15:38:00,22.563,22.583,22.566,22.565,304.324,-8.862498338280123e-05
9,2021-03-29 15:39:00,22.563,22.566,22.565,22.563,27.89,-8.863283846671788e-05
10,2021-03-29 15:40:00,22.563,22.569,22.563,22.563,12.292,0.0
11,2021-03-29 15:41:00,22.563,22.564,22.563,22.563,29.868,0.0
12,2021-03-29 15:42:00,22.563,22.584,22.563,22.565,57.899,8.864069494318727e-05
13,2021-03-29 15:43:00,22.563,22.587,22.581,22.564,7.289,-4.431641923341445e-05
14,2021-03-29 15:44:00,22.563,22.583,22.564,22.563,22.037,-4.431838326546256e-05
15,2021-03-29 15:45:00,22.563,22.582,22.563,22.563,9.446,0.0
16,2021-03-29 15:46:00,22.563,22.575,22.563,22.575,41.499,0.0005318441696582354
17,2021-03-29 15:47:00,22.564,22.571,22.564,22.565,36.375,-0.000442967884828227
18,2021-03-29 15:48:00,22.564,22.576,22.565,22.571,8.366,0.0002658985154000426
19,2021-03-29 15:49:00,22.563,22.584,22.581,22.566,77.202,-0.00022152319347845673
20,2021-03-29 15:50:00,22.564,22.577,22.566,22.568,52.437,8.862891075089863e-05
21,2021-03-29 15:51:00,22.565,22.582,22.569,22.568,106.338,0.0
22,2021-03-29 15:52:00,22.563,22.581,22.566,22.563,34.729,-0.0002215526409076185
23,2021-03-29 15:53:00,22.563,22.577,22.563,22.565,6.106,8.864069494318727e-05
24,2021-03-29 15:54:00,22.564,22.577,22.576,22.566,38.171,4.4316419233192406e-05
25,2021-03-29 15:55:00,22.564,22.595,22.564,22.571,237.476,0.00022157227687680248
26,2021-03-29 15:56:00,22.566,22.609,22.581,22.569,251.176,-8.86092773914049e-05
27,2021-03-29 15:57:00,22.566,22.586,22.569,22.571,7.939,8.861712969121527e-05
28,2021-03-29 15:58:00,22.569,22.595,22.585,22.589,8.292,0.0007974834965218669
29,2021-03-29 15:59:00,22.578,22.645,22.588,22.645,126.864,0.0024790827393865733
